id,web_name,team_name,team_short_name,element_type,now_cost,cost_change_event,cost_change_start
240,Iroegbunam,Everton,EVE,3,5.0,0,0
209,Johnson,Everton,EVE,3,6.0,0,0
231,Keane,Everton,EVE,2,5.0,0,0
228,King,Everton,EVE,1,4.5,0,0
233,Mykolenko,Everton,EVE,2,4.5,0,0
237,Ndiaye,Everton,EVE,3,6.0,0,0
21,Nørgaard,Everton,EVE,3,5.0,0,0
232,O'Brien,Everton,EVE,2,5.0,0,0
234,Patterson,Everton,EVE,2,4.5,0,0
226,Pickford,Everton,EVE,1,5.5,0,0
246,Röhl,Everton,EVE,3,5.0,0,0
229,Tarkowski,Everton,EVE,2,6.0,0,0
227,Travers,Everton,EVE,1,5.0,0,0
253,Andersen,Fulham,FUL,2,5.0,0,0
257,Bassey,Fulham,FUL,2,4.5,0,0
265,Berge,Fulham,FUL,3,5.0,0,0
264,Bobb,Fulham,FUL,3,5.5,0,0
266,Cairney,Fulham,FUL,3,5.0,0,0
258,Castagne,Fulham,FUL,2,4.5,0,0
580,Charles,Fulham,FUL,3,5.0,0,0
569,Gonzalo,Fulham,FUL,4,6.0,0,0
261,Iwobi,Fulham,FUL,3,5.5,0,0
255,J.Cuenca,Fulham,FUL,2,4.5,0,0
263,Kevin,Fulham,FUL,3,5.5,0,0
268,King,Fulham,FUL,3,5.5,0,0
272,Kusi-Asare,Fulham,FUL,4,4.5,0,0
251,Lecomte,Fulham,FUL,1,4.0,0,0
250,Leno,Fulham,FUL,1,4.5,0,0
252,McNally,Fulham,FUL,1,4.0,0,0
271,Muniz,Fulham,FUL,4,5.5,0,0
570,Palacios,Fulham,FUL,3,5.5,0,0
270,Reed,Fulham,FUL,3,4.5,0,0
254,Robinson,Fulham,FUL,2,4.5,0,0
269,Sessegnon,Fulham,FUL,2,4.5,0,0
262,Smith Rowe,Fulham,FUL,3,5.5,0,0
256,Tete,Fulham,FUL,2,4.5,0,0
279,Ajayi,Hull City,HUL,2,4.0,0,0
296,Akintola,Hull City,HUL,3,5.0,0,0
286,Belloumi,Hull City,HUL,3,5.0,0,0
299,Burstow,Hull City,HUL,4,4.5,0,0
274,Butland,Hull City,HUL,1,4.5,0,0
275,Cartwright,Hull City,HUL,1,4.0,0,0
280,Coyle,Hull City,HUL,2,4.0,0,0
289,Crooks,Hull City,HUL,3,4.5,0,0
298,Destan,Hull City,HUL,4,4.5,0,0
288,Dowell,Hull City,HUL,3,4.5,0,0
281,Drameh,Hull City,HUL,2,4.0,0,0
277,Egan,Hull City,HUL,2,4.0,0,0
282,Giles,Hull City,HUL,2,4.0,0,0
297,Gyabi,Hull City,HUL,3,4.5,0,0
585,Herrington,Hull City,HUL,2,4.0,0,0
574,Hjertø-Dahl,Hull City,HUL,3,5.0,0,0
278,Hughes,Hull City,HUL,2,4.0,0,0
283,Jacob,Hull City,HUL,2,4.0,0,0
293,Kamara,Hull City,HUL,3,5.0,0,0
276,Lo-Tutala,Hull City,HUL,1,4.0,0,0
291,Matazo,Hull City,HUL,3,4.5,0,0
295,McBurnie,Hull City,HUL,4,5.5,0,0
284,McCarthy,Hull City,HUL,2,4.0,0,0
285,McNair,Hull City,HUL,2,4.0,0,0
586,Mendy,Hull City,HUL,2,4.0,0,0
287,Millar,Hull City,HUL,3,5.0,0,0
563,Morita,Hull City,HUL,3,5.0,0,0
273,Phillips,Hull City,HUL,1,4.0,0,0
290,Slater,Hull City,HUL,3,4.5,0,0
576,Stroud,Hull City,HUL,3,5.0,0,0
556,Targett,Hull City,HUL,2,4.0,0,0
572,Tzolakis,Hull City,HUL,1,4.5,0,0
294,Zambrano,Hull City,HUL,3,4.5,0,0
292,Ömür,Hull City,HUL,3,5.0,0,0
320,Akpom,Ipswich Town,IPS,4,5.0,0,0
322,Al-Hamadi,Ipswich Town,IPS,4,5.0,0,0
311,Burns,Ipswich Town,IPS,3,5.0,0,0
302,Button,Ipswich Town,IPS,1,4.0,0,0
313,Clarke,Ipswich Town,IPS,3,5.5,0,0
305,Davis,Ipswich Town,IPS,2,4.0,0,0
259,Diop,Ipswich Town,IPS,2,4.0,0,0
316,Emersonn,Ipswich Town,IPS,4,5.5,0,0
315,Fatawu,Ipswich Town,IPS,3,5.5,0,0
571,Florentino,Ipswich Town,IPS,3,5.0,0,0
308,Furlong,Ipswich Town,IPS,2,4.0,0,0
306,Greaves,Ipswich Town,IPS,2,4.0,0,0
317,Hirst,Ipswich Town,IPS,4,5.0,0,0
307,Johnson,Ipswich Town,IPS,2,4.0,0,0
303,Kipré,Ipswich Town,IPS,2,4.0,0,0
267,Lukić,Ipswich Town,IPS,3,5.0,0,0
562,Maeda,Ipswich Town,IPS,3,5.5,0,0
310,Matusiwa,Ipswich Town,IPS,3,5.0,0,0
323,McAteer,Ipswich Town,IPS,3,4.5,0,0
324,Mehmeti,Ipswich Town,IPS,3,5.0,0,0
309,Núñez,Ipswich Town,IPS,3,5.0,0,0
304,O'Shea,Ipswich Town,IPS,2,4.0,0,0
314,Ogbene,Ipswich Town,IPS,3,5.0,0,0
301,Palmer,Ipswich Town,IPS,1,4.0,0,0
318,Philogene,Ipswich Town,IPS,3,5.5,0,0
564,Scherpen,Ipswich Town,IPS,1,4.5,0,0
319,Szmodics,Ipswich Town,IPS,3,5.0,0,0
312,Taylor,Ipswich Town,IPS,3,4.5,0,0
554,Van Oevelen,Ipswich Town,IPS,1,4.5,0,0
321,Walle Egeli,Ipswich Town,IPS,4,4.5,0,0
300,Walton,Ipswich Town,IPS,1,4.5,0,0
337,Aaronson,Leeds,LEE,3,5.5,0,0
338,Ampadu,Leeds,LEE,3,5.5,0,0
327,Bijol,Leeds,LEE,2,5.0,0,0
330,Bogle,Leeds,LEE,2,4.5,0,0
333,Bornauw,Leeds,LEE,2,4.5,0,0
346,Calvert-Lewin,Leeds,LEE,4,6.0,0,0
340,Gelhardt,Leeds,LEE,3,5.0,0,0
341,Gnonto,Leeds,LEE,3,5.0,0,0
344,Gruev,Leeds,LEE,3,5.0,0,0
331,Gudmundsson,Leeds,LEE,2,4.5,0,0
342,Harrison,Leeds,LEE,3,5.0,0,0
343,James,Leeds,LEE,3,5.0,0,0
332,Justin,Leeds,LEE,2,4.5,0,0
339,Longstaff,Leeds,LEE,3,5.0,0,0
349,Mateo Joseph,Leeds,LEE,4,4.5,0,0
334,Muharemović,Leeds,LEE,2,5.0,0,0
347,Nmecha,Leeds,LEE,4,5.5,0,0
336,Okafor,Leeds,LEE,3,6.0,0,0
326,Perri,Leeds,LEE,1,4.5,0,0
348,Piroe,Leeds,LEE,4,5.0,0,0
329,Rodon,Leeds,LEE,2,4.5,0,0
335,Stach,Leeds,LEE,3,6.0,0,0
345,Tanaka,Leeds,LEE,3,5.0,0,0
385,Trafford,Leeds,LEE,1,5.0,0,0
260,Wilson,Leeds,LEE,3,6.5,0,0
350,A.Becker,Liverpool,LIV,1,5.5,0,0
579,Araujo,Liverpool,LIV,2,5.5,0,0
376,Bajcetic,Liverpool,LIV,3,5.0,0,0
360,Bradley,Liverpool,LIV,2,5.0,0,0
373,C.Jones,Liverpool,LIV,3,5.5,0,0
370,Chiesa,Liverpool,LIV,3,5.5,0,0
382,Danns,Liverpool,LIV,4,4.5,0,0
355,Davies,Liverpool,LIV,1,4.0,0,0
380,Ekitiké,Liverpool,LIV,4,7.5,0,0
383,Elliott,Liverpool,LIV,3,5.5,0,0
374,Endo,Liverpool,LIV,3,5.0,0,0
357,Frimpong,Liverpool,LIV,2,5.5,0,0
367,Gakpo,Liverpool,LIV,3,7.0,0,0
359,Gomez,Liverpool,LIV,2,5.0,0,0
371,Gravenberch,Liverpool,LIV,3,6.0,0,0
379,Isak,Liverpool,LIV,4,9.0,0,0
362,Jacquet,Liverpool,LIV,2,5.0,0,0
354,Jaros,Liverpool,LIV,1,4.0,0,0
358,Kerkez,Liverpool,LIV,2,5.5,0,0
381,Koumas,Liverpool,LIV,3,5.0,0,0
363,Leoni,Liverpool,LIV,2,4.0,0,0
361,Lucky,Liverpool,LIV,2,4.0,0,0
372,Mac Allister,Liverpool,LIV,3,5.5,0,0
351,Mamardashvili,Liverpool,LIV,1,5.0,0,0
378,McConnell,Liverpool,LIV,3,4.5,0,0
377,Munoz,Liverpool,LIV,3,6.5,0,0
369,Ngumoha,Liverpool,LIV,3,6.0,0,0
375,Nyoni,Liverpool,LIV,3,5.0,0,0
353,Pecsi,Liverpool,LIV,1,4.0,0,0
365,Ramsay,Liverpool,LIV,2,4.0,0,0
368,Szoboszlai,Liverpool,LIV,3,7.0,0,0
364,Tsimikas,Liverpool,LIV,2,5.0,0,0
356,Virgil,Liverpool,LIV,2,6.5,0,0
366,Wirtz,Liverpool,LIV,3,7.5,0,0
352,Woodman,Liverpool,LIV,1,4.0,0,0
394,Alleyne,Man City,MCI,2,5.0,0,0
481,Anderson,Man City,MCI,3,6.5,0,0
392,Aït-Nouri,Man City,MCI,2,5.5,0,0
386,Bettinelli,Man City,MCI,1,4.5,0,0
399,Cherki,Man City,MCI,3,7.5,0,0
400,Doku,Man City,MCI,3,7.5,0,0
384,Donnarumma,Man City,MCI,1,5.5,0,0
407,Echeverri,Man City,MCI,3,5.0,0,0
398,Foden,Man City,MCI,3,7.0,0,0
238,Grealish,Man City,MCI,3,6.5,0,0
388,Guéhi,Man City,MCI,2,6.0,0,0
391,Gvardiol,Man City,MCI,2,5.5,0,0
411,Haaland,Man City,MCI,4,15.5,0,0
393,Khusanov,Man City,MCI,2,5.5,0,0
406,Kovačić,Man City,MCI,3,5.5,0,0
395,Lewis,Man City,MCI,2,4.5,0,0
401,Marmoush,Man City,MCI,4,7.0,0,0
389,Matheus N.,Man City,MCI,2,6.0,0,0
410,Monga,Man City,MCI,3,5.0,0,0
409,Mukasa,Man City,MCI,3,4.5,0,0
405,N.Gonzalez,Man City,MCI,3,5.5,0,0
387,O'Reilly,Man City,MCI,2,6.5,0,0
408,Phillips,Man City,MCI,3,5.0,0,0
404,Reijnders,Man City,MCI,3,6.0,0,0
402,Rodrigo,Man City,MCI,3,6.5,0,0
587,Rulli,Man City,MCI,1,5.0,0,0
390,Rúben,Man City,MCI,2,5.5,0,0
403,Savinho,Man City,MCI,3,6.5,0,0
397,Semenyo,Man City,MCI,3,8.5,0,0
396,Vitor Reis,Man City,MCI,2,4.5,0,0
431,Amad,Man Utd,MUN,3,6.0,0,0
424,Amass,Man Utd,MUN,2,4.0,0,0
162,Andrey Santos,Man Utd,MUN,3,5.0,0,0
426,B.Fernandes,Man Utd,MUN,3,12.0,0,0
413,Bayindir,Man Utd,MUN,1,4.5,0,0
437,Bendito Mantato,Man Utd,MUN,3,4.5,0,0
436,Collyer,Man Utd,MUN,3,5.0,0,0
428,Cunha,Man Utd,MUN,3,8.0,0,0
417,Dalot,Man Utd,MUN,2,5.0,0,0
325,Darlow,Man Utd,MUN,1,4.5,0,0
416,De Ligt,Man Utd,MUN,2,5.0,0,0
415,Dorgu,Man Utd,MUN,3,6.0,0,0
438,Fletcher,Man Utd,MUN,3,4.5,0,0
425,Fredricson,Man Utd,MUN,2,4.0,0,0
414,Heaton,Man Utd,MUN,1,4.0,0,0
421,Heaven,Man Utd,MUN,2,4.5,0,0
434,J.Fletcher,Man Utd,MUN,3,5.0,0,0
435,Lacey,Man Utd,MUN,3,5.0,0,0
412,Lammens,Man Utd,MUN,1,5.0,0,0
418,Maguire,Man Utd,MUN,2,5.0,0,0
432,Mainoo,Man Utd,MUN,3,5.5,0,0
419,Martinez,Man Utd,MUN,2,5.0,0,0
422,Mazraoui,Man Utd,MUN,2,4.5,0,0
427,Mbeumo,Man Utd,MUN,3,8.0,0,0
430,Mount,Man Utd,MUN,3,5.5,0,0
441,Obi,Man Utd,MUN,4,4.5,0,0
429,Rashford,Man Utd,MUN,3,7.0,0,0
423,Shaw,Man Utd,MUN,2,4.5,0,0
43,Tielemans,Man Utd,MUN,3,6.0,0,0
433,Ugarte,Man Utd,MUN,3,5.0,0,0
420,Yoro,Man Utd,MUN,2,5.0,0,0
440,Zirkzee,Man Utd,MUN,4,5.5,0,0
439,Šeško,Man Utd,MUN,4,7.0,0,0
451,A.Murphy,Newcastle,NEW,2,4.0,0,0
559,Bamba,Newcastle,NEW,3,5.0,0,0
453,Barnes,Newcastle,NEW,3,6.0,0,0
447,Botman,Newcastle,NEW,2,5.0,0,0
448,Burn,Newcastle,NEW,2,5.0,0,0
454,Elanga,Newcastle,NEW,3,6.0,0,0
443,Gillespie,Newcastle,NEW,1,4.5,0,0
449,Hall,Newcastle,NEW,2,5.0,0,0
567,Horníček,Newcastle,NEW,1,5.0,0,0
457,J.Murphy,Newcastle,NEW,3,6.0,0,0
456,J.Ramsey,Newcastle,NEW,3,5.0,0,0
444,Jaouen,Newcastle,NEW,1,4.5,0,0
458,Joelinton,Newcastle,NEW,3,5.5,0,0
459,L.Miley,Newcastle,NEW,3,5.5,0,0
450,Livramento,Newcastle,NEW,2,5.0,0,0
466,Neave,Newcastle,NEW,4,4.5,0,0
465,Osula,Newcastle,NEW,4,6.0,0,0
442,Pope,Newcastle,NEW,1,5.0,0,0
446,Schär,Newcastle,NEW,2,5.0,0,0
462,Steur,Newcastle,NEW,3,5.0,0,0
445,Thiaw,Newcastle,NEW,2,5.0,0,0
461,Touré,Newcastle,NEW,3,6.0,0,0
460,Willock,Newcastle,NEW,3,5.0,0,0
464,Wissa,Newcastle,NEW,4,6.0,0,0
463,Woltemade,Newcastle,NEW,4,6.0,0,0
477,Abbott,Nott'm Forest,NFO,2,4.0,0,0
473,Aina,Nott'm Forest,NFO,2,4.5,0,0
492,Awoniyi,Nott'm Forest,NFO,4,5.5,0,0
485,Bakwa,Nott'm Forest,NFO,3,5.5,0,0
479,Bindon,Nott'm Forest,NFO,2,4.0,0,0
581,Diomande,Nott'm Forest,NFO,2,5.5,0,0
487,Dominguez,Nott'm Forest,NFO,3,5.0,0,0
480,Gibbs-White,Nott'm Forest,NFO,3,8.0,0,0
