id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
251,2645446,1,,10,,26,False,0,False,2027-02-20T15:00:00Z,Gameweek 26,True,2,3
268,2645462,16,,1,,27,False,0,False,2027-02-27T15:00:00Z,Gameweek 27,False,4,3
271,2645466,1,,8,,28,False,0,False,2027-03-03T20:00:00Z,Gameweek 28,True,3,3
283,2645477,6,,1,,29,False,0,False,2027-03-13T15:00:00Z,Gameweek 29,False,4,3
291,2645485,1,,20,,30,False,0,False,2027-03-20T15:00:00Z,Gameweek 30,True,2,3
304,2645498,7,,1,,31,False,0,False,2027-04-10T14:00:00Z,Gameweek 31,False,2,3
311,2645505,1,,2,,32,False,0,False,2027-04-17T14:00:00Z,Gameweek 32,True,3,3
322,2645515,3,,1,,33,False,0,False,2027-04-24T14:00:00Z,Gameweek 33,False,3,3
331,2645525,1,,19,,34,False,0,False,2027-05-01T14:00:00Z,Gameweek 34,True,3,3
346,2645540,13,,1,,35,False,0,False,2027-05-08T14:00:00Z,Gameweek 35,False,3,3
351,2645545,1,,18,,36,False,0,False,2027-05-15T14:00:00Z,Gameweek 36,True,3,3
364,2645558,9,,1,,37,False,0,False,2027-05-23T14:00:00Z,Gameweek 37,False,3,3
371,2645565,1,,5,,38,False,0,False,2027-05-30T15:00:00Z,Gameweek 38,True,2,3
1,2645195,1,,7,,1,False,0,False,2026-08-21T19:00:00Z,Gameweek 1,True,2,4
20,2645206,2,,1,,2,False,0,False,2026-08-31T19:00:00Z,Gameweek 2,False,4,4
29,2645215,1,,6,,3,False,0,False,2026-09-06T15:30:00Z,Gameweek 3,True,4,4
36,2645233,20,,1,,4,False,0,False,2026-09-12T19:00:00Z,Gameweek 4,False,3,4
42,2645237,5,,1,,5,False,0,False,2026-09-19T14:00:00Z,Gameweek 5,False,3,4
51,2645245,1,,13,,6,False,0,False,2026-10-10T14:00:00Z,Gameweek 6,True,2,4
69,2645263,18,,1,,7,False,0,False,2026-10-17T14:00:00Z,Gameweek 7,False,3,4
71,2645265,1,,9,,8,False,0,False,2026-10-24T14:00:00Z,Gameweek 8,True,3,4
87,2645281,14,,1,,9,False,0,False,2026-10-31T15:00:00Z,Gameweek 9,False,4,4
91,2645285,1,,11,,10,False,0,False,2026-11-07T15:00:00Z,Gameweek 10,True,2,4
109,2645303,17,,1,,11,False,0,False,2026-11-21T15:00:00Z,Gameweek 11,False,3,4
111,2645305,1,,15,,12,False,0,False,2026-11-28T15:00:00Z,Gameweek 12,True,4,4
123,2645317,4,,1,,13,False,0,False,2026-12-02T20:00:00Z,Gameweek 13,False,3,4
140,2645334,19,,1,,14,False,0,False,2026-12-05T15:00:00Z,Gameweek 14,False,3,4
141,2645335,1,,3,,15,False,0,False,2026-12-12T15:00:00Z,Gameweek 15,True,3,4
151,2645346,1,,16,,16,False,0,False,2026-12-19T15:00:00Z,Gameweek 16,True,4,4
163,2645357,8,,1,,17,False,0,False,2026-12-26T15:00:00Z,Gameweek 17,False,3,4
175,2645369,10,,1,,18,False,0,False,2026-12-30T20:00:00Z,Gameweek 18,False,3,4
181,2645376,1,,12,,19,False,0,False,2027-01-02T15:00:00Z,Gameweek 19,True,2,4
191,2645385,1,,4,,20,False,0,False,2027-01-06T20:00:00Z,Gameweek 20,True,3,4
206,2645400,11,,1,,21,False,0,False,2027-01-16T15:00:00Z,Gameweek 21,False,2,4
211,2645405,1,,17,,22,False,0,False,2027-01-23T15:00:00Z,Gameweek 22,True,2,4
228,2645422,15,,1,,23,False,0,False,2027-01-30T15:00:00Z,Gameweek 23,False,5,4
231,2645425,1,,14,,24,False,0,False,2027-02-06T15:00:00Z,Gameweek 24,True,4,4
247,2645441,12,,1,,25,False,0,False,2027-02-10T20:00:00Z,Gameweek 25,False,2,4
251,2645446,1,,10,,26,False,0,False,2027-02-20T15:00:00Z,Gameweek 26,True,2,4
268,2645462,16,,1,,27,False,0,False,2027-02-27T15:00:00Z,Gameweek 27,False,4,4
271,2645466,1,,8,,28,False,0,False,2027-03-03T20:00:00Z,Gameweek 28,True,3,4
283,2645477,6,,1,,29,False,0,False,2027-03-13T15:00:00Z,Gameweek 29,False,4,4
291,2645485,1,,20,,30,False,0,False,2027-03-20T15:00:00Z,Gameweek 30,True,2,4
304,2645498,7,,1,,31,False,0,False,2027-04-10T14:00:00Z,Gameweek 31,False,2,4
311,2645505,1,,2,,32,False,0,False,2027-04-17T14:00:00Z,Gameweek 32,True,3,4
322,2645515,3,,1,,33,False,0,False,2027-04-24T14:00:00Z,Gameweek 33,False,3,4
331,2645525,1,,19,,34,False,0,False,2027-05-01T14:00:00Z,Gameweek 34,True,3,4
346,2645540,13,,1,,35,False,0,False,2027-05-08T14:00:00Z,Gameweek 35,False,3,4
351,2645545,1,,18,,36,False,0,False,2027-05-15T14:00:00Z,Gameweek 36,True,3,4
364,2645558,9,,1,,37,False,0,False,2027-05-23T14:00:00Z,Gameweek 37,False,3,4
371,2645565,1,,5,,38,False,0,False,2027-05-30T15:00:00Z,Gameweek 38,True,2,4
1,2645195,1,,7,,1,False,0,False,2026-08-21T19:00:00Z,Gameweek 1,True,2,5
20,2645206,2,,1,,2,False,0,False,2026-08-31T19:00:00Z,Gameweek 2,False,4,5
29,2645215,1,,6,,3,False,0,False,2026-09-06T15:30:00Z,Gameweek 3,True,4,5
36,2645233,20,,1,,4,False,0,False,2026-09-12T19:00:00Z,Gameweek 4,False,3,5
42,2645237,5,,1,,5,False,0,False,2026-09-19T14:00:00Z,Gameweek 5,False,3,5
51,2645245,1,,13,,6,False,0,False,2026-10-10T14:00:00Z,Gameweek 6,True,2,5
69,2645263,18,,1,,7,False,0,False,2026-10-17T14:00:00Z,Gameweek 7,False,3,5
71,2645265,1,,9,,8,False,0,False,2026-10-24T14:00:00Z,Gameweek 8,True,3,5
87,2645281,14,,1,,9,False,0,False,2026-10-31T15:00:00Z,Gameweek 9,False,4,5
91,2645285,1,,11,,10,False,0,False,2026-11-07T15:00:00Z,Gameweek 10,True,2,5
109,2645303,17,,1,,11,False,0,False,2026-11-21T15:00:00Z,Gameweek 11,False,3,5
111,2645305,1,,15,,12,False,0,False,2026-11-28T15:00:00Z,Gameweek 12,True,4,5
123,2645317,4,,1,,13,False,0,False,2026-12-02T20:00:00Z,Gameweek 13,False,3,5
140,2645334,19,,1,,14,False,0,False,2026-12-05T15:00:00Z,Gameweek 14,False,3,5
141,2645335,1,,3,,15,False,0,False,2026-12-12T15:00:00Z,Gameweek 15,True,3,5
151,2645346,1,,16,,16,False,0,False,2026-12-19T15:00:00Z,Gameweek 16,True,4,5
163,2645357,8,,1,,17,False,0,False,2026-12-26T15:00:00Z,Gameweek 17,False,3,5
175,2645369,10,,1,,18,False,0,False,2026-12-30T20:00:00Z,Gameweek 18,False,3,5
181,2645376,1,,12,,19,False,0,False,2027-01-02T15:00:00Z,Gameweek 19,True,2,5
191,2645385,1,,4,,20,False,0,False,2027-01-06T20:00:00Z,Gameweek 20,True,3,5
206,2645400,11,,1,,21,False,0,False,2027-01-16T15:00:00Z,Gameweek 21,False,2,5
211,2645405,1,,17,,22,False,0,False,2027-01-23T15:00:00Z,Gameweek 22,True,2,5
228,2645422,15,,1,,23,False,0,False,2027-01-30T15:00:00Z,Gameweek 23,False,5,5
231,2645425,1,,14,,24,False,0,False,2027-02-06T15:00:00Z,Gameweek 24,True,4,5
247,2645441,12,,1,,25,False,0,False,2027-02-10T20:00:00Z,Gameweek 25,False,2,5
251,2645446,1,,10,,26,False,0,False,2027-02-20T15:00:00Z,Gameweek 26,True,2,5
268,2645462,16,,1,,27,False,0,False,2027-02-27T15:00:00Z,Gameweek 27,False,4,5
271,2645466,1,,8,,28,False,0,False,2027-03-03T20:00:00Z,Gameweek 28,True,3,5
283,2645477,6,,1,,29,False,0,False,2027-03-13T15:00:00Z,Gameweek 29,False,4,5
291,2645485,1,,20,,30,False,0,False,2027-03-20T15:00:00Z,Gameweek 30,True,2,5
304,2645498,7,,1,,31,False,0,False,2027-04-10T14:00:00Z,Gameweek 31,False,2,5
311,2645505,1,,2,,32,False,0,False,2027-04-17T14:00:00Z,Gameweek 32,True,3,5
322,2645515,3,,1,,33,False,0,False,2027-04-24T14:00:00Z,Gameweek 33,False,3,5
331,2645525,1,,19,,34,False,0,False,2027-05-01T14:00:00Z,Gameweek 34,True,3,5
346,2645540,13,,1,,35,False,0,False,2027-05-08T14:00:00Z,Gameweek 35,False,3,5
351,2645545,1,,18,,36,False,0,False,2027-05-15T14:00:00Z,Gameweek 36,True,3,5
364,2645558,9,,1,,37,False,0,False,2027-05-23T14:00:00Z,Gameweek 37,False,3,5
371,2645565,1,,5,,38,False,0,False,2027-05-30T15:00:00Z,Gameweek 38,True,2,5
1,2645195,1,,7,,1,False,0,False,2026-08-21T19:00:00Z,Gameweek 1,True,2,6
20,2645206,2,,1,,2,False,0,False,2026-08-31T19:00:00Z,Gameweek 2,False,4,6
29,2645215,1,,6,,3,False,0,False,2026-09-06T15:30:00Z,Gameweek 3,True,4,6
36,2645233,20,,1,,4,False,0,False,2026-09-12T19:00:00Z,Gameweek 4,False,3,6
42,2645237,5,,1,,5,False,0,False,2026-09-19T14:00:00Z,Gameweek 5,False,3,6
51,2645245,1,,13,,6,False,0,False,2026-10-10T14:00:00Z,Gameweek 6,True,2,6
69,2645263,18,,1,,7,False,0,False,2026-10-17T14:00:00Z,Gameweek 7,False,3,6
71,2645265,1,,9,,8,False,0,False,2026-10-24T14:00:00Z,Gameweek 8,True,3,6
87,2645281,14,,1,,9,False,0,False,2026-10-31T15:00:00Z,Gameweek 9,False,4,6
91,2645285,1,,11,,10,False,0,False,2026-11-07T15:00:00Z,Gameweek 10,True,2,6
109,2645303,17,,1,,11,False,0,False,2026-11-21T15:00:00Z,Gameweek 11,False,3,6
111,2645305,1,,15,,12,False,0,False,2026-11-28T15:00:00Z,Gameweek 12,True,4,6
123,2645317,4,,1,,13,False,0,False,2026-12-02T20:00:00Z,Gameweek 13,False,3,6
140,2645334,19,,1,,14,False,0,False,2026-12-05T15:00:00Z,Gameweek 14,False,3,6
141,2645335,1,,3,,15,False,0,False,2026-12-12T15:00:00Z,Gameweek 15,True,3,6
151,2645346,1,,16,,16,False,0,False,2026-12-19T15:00:00Z,Gameweek 16,True,4,6
163,2645357,8,,1,,17,False,0,False,2026-12-26T15:00:00Z,Gameweek 17,False,3,6
175,2645369,10,,1,,18,False,0,False,2026-12-30T20:00:00Z,Gameweek 18,False,3,6
181,2645376,1,,12,,19,False,0,False,2027-01-02T15:00:00Z,Gameweek 19,True,2,6
191,2645385,1,,4,,20,False,0,False,2027-01-06T20:00:00Z,Gameweek 20,True,3,6
206,2645400,11,,1,,21,False,0,False,2027-01-16T15:00:00Z,Gameweek 21,False,2,6
211,2645405,1,,17,,22,False,0,False,2027-01-23T15:00:00Z,Gameweek 22,True,2,6
228,2645422,15,,1,,23,False,0,False,2027-01-30T15:00:00Z,Gameweek 23,False,5,6
231,2645425,1,,14,,24,False,0,False,2027-02-06T15:00:00Z,Gameweek 24,True,4,6
247,2645441,12,,1,,25,False,0,False,2027-02-10T20:00:00Z,Gameweek 25,False,2,6
251,2645446,1,,10,,26,False,0,False,2027-02-20T15:00:00Z,Gameweek 26,True,2,6
268,2645462,16,,1,,27,False,0,False,2027-02-27T15:00:00Z,Gameweek 27,False,4,6
271,2645466,1,,8,,28,False,0,False,2027-03-03T20:00:00Z,Gameweek 28,True,3,6
283,2645477,6,,1,,29,False,0,False,2027-03-13T15:00:00Z,Gameweek 29,False,4,6
291,2645485,1,,20,,30,False,0,False,2027-03-20T15:00:00Z,Gameweek 30,True,2,6
304,2645498,7,,1,,31,False,0,False,2027-04-10T14:00:00Z,Gameweek 31,False,2,6
311,2645505,1,,2,,32,False,0,False,2027-04-17T14:00:00Z,Gameweek 32,True,3,6
322,2645515,3,,1,,33,False,0,False,2027-04-24T14:00:00Z,Gameweek 33,False,3,6
331,2645525,1,,19,,34,False,0,False,2027-05-01T14:00:00Z,Gameweek 34,True,3,6
346,2645540,13,,1,,35,False,0,False,2027-05-08T14:00:00Z,Gameweek 35,False,3,6
351,2645545,1,,18,,36,False,0,False,2027-05-15T14:00:00Z,Gameweek 36,True,3,6
364,2645558,9,,1,,37,False,0,False,2027-05-23T14:00:00Z,Gameweek 37,False,3,6
371,2645565,1,,5,,38,False,0,False,2027-05-30T15:00:00Z,Gameweek 38,True,2,6
1,2645195,1,,7,,1,False,0,False,2026-08-21T19:00:00Z,Gameweek 1,True,2,7
20,2645206,2,,1,,2,False,0,False,2026-08-31T19:00:00Z,Gameweek 2,False,4,7
29,2645215,1,,6,,3,False,0,False,2026-09-06T15:30:00Z,Gameweek 3,True,4,7
36,2645233,20,,1,,4,False,0,False,2026-09-12T19:00:00Z,Gameweek 4,False,3,7
42,2645237,5,,1,,5,False,0,False,2026-09-19T14:00:00Z,Gameweek 5,False,3,7
51,2645245,1,,13,,6,False,0,False,2026-10-10T14:00:00Z,Gameweek 6,True,2,7
69,2645263,18,,1,,7,False,0,False,2026-10-17T14:00:00Z,Gameweek 7,False,3,7
71,2645265,1,,9,,8,False,0,False,2026-10-24T14:00:00Z,Gameweek 8,True,3,7
87,2645281,14,,1,,9,False,0,False,2026-10-31T15:00:00Z,Gameweek 9,False,4,7
91,2645285,1,,11,,10,False,0,False,2026-11-07T15:00:00Z,Gameweek 10,True,2,7
109,2645303,17,,1,,11,False,0,False,2026-11-21T15:00:00Z,Gameweek 11,False,3,7
111,2645305,1,,15,,12,False,0,False,2026-11-28T15:00:00Z,Gameweek 12,True,4,7
123,2645317,4,,1,,13,False,0,False,2026-12-02T20:00:00Z,Gameweek 13,False,3,7
140,2645334,19,,1,,14,False,0,False,2026-12-05T15:00:00Z,Gameweek 14,False,3,7
141,2645335,1,,3,,15,False,0,False,2026-12-12T15:00:00Z,Gameweek 15,True,3,7
151,2645346,1,,16,,16,False,0,False,2026-12-19T15:00:00Z,Gameweek 16,True,4,7
163,2645357,8,,1,,17,False,0,False,2026-12-26T15:00:00Z,Gameweek 17,False,3,7
175,2645369,10,,1,,18,False,0,False,2026-12-30T20:00:00Z,Gameweek 18,False,3,7
181,2645376,1,,12,,19,False,0,False,2027-01-02T15:00:00Z,Gameweek 19,True,2,7
191,2645385,1,,4,,20,False,0,False,2027-01-06T20:00:00Z,Gameweek 20,True,3,7
206,2645400,11,,1,,21,False,0,False,2027-01-16T15:00:00Z,Gameweek 21,False,2,7
211,2645405,1,,17,,22,False,0,False,2027-01-23T15:00:00Z,Gameweek 22,True,2,7
228,2645422,15,,1,,23,False,0,False,2027-01-30T15:00:00Z,Gameweek 23,False,5,7
231,2645425,1,,14,,24,False,0,False,2027-02-06T15:00:00Z,Gameweek 24,True,4,7
247,2645441,12,,1,,25,False,0,False,2027-02-10T20:00:00Z,Gameweek 25,False,2,7
251,2645446,1,,10,,26,False,0,False,2027-02-20T15:00:00Z,Gameweek 26,True,2,7
268,2645462,16,,1,,27,False,0,False,2027-02-27T15:00:00Z,Gameweek 27,False,4,7
271,2645466,1,,8,,28,False,0,False,2027-03-03T20:00:00Z,Gameweek 28,True,3,7
283,2645477,6,,1,,29,False,0,False,2027-03-13T15:00:00Z,Gameweek 29,False,4,7
291,2645485,1,,20,,30,False,0,False,2027-03-20T15:00:00Z,Gameweek 30,True,2,7
304,2645498,7,,1,,31,False,0,False,2027-04-10T14:00:00Z,Gameweek 31,False,2,7
311,2645505,1,,2,,32,False,0,False,2027-04-17T14:00:00Z,Gameweek 32,True,3,7
322,2645515,3,,1,,33,False,0,False,2027-04-24T14:00:00Z,Gameweek 33,False,3,7
331,2645525,1,,19,,34,False,0,False,2027-05-01T14:00:00Z,Gameweek 34,True,3,7
346,2645540,13,,1,,35,False,0,False,2027-05-08T14:00:00Z,Gameweek 35,False,3,7
351,2645545,1,,18,,36,False,0,False,2027-05-15T14:00:00Z,Gameweek 36,True,3,7
364,2645558,9,,1,,37,False,0,False,2027-05-23T14:00:00Z,Gameweek 37,False,3,7
371,2645565,1,,5,,38,False,0,False,2027-05-30T15:00:00Z,Gameweek 38,True,2,7
1,2645195,1,,7,,1,False,0,False,2026-08-21T19:00:00Z,Gameweek 1,True,2,8
20,2645206,2,,1,,2,False,0,False,2026-08-31T19:00:00Z,Gameweek 2,False,4,8
29,2645215,1,,6,,3,False,0,False,2026-09-06T15:30:00Z,Gameweek 3,True,4,8
36,2645233,20,,1,,4,False,0,False,2026-09-12T19:00:00Z,Gameweek 4,False,3,8
42,2645237,5,,1,,5,False,0,False,2026-09-19T14:00:00Z,Gameweek 5,False,3,8
51,2645245,1,,13,,6,False,0,False,2026-10-10T14:00:00Z,Gameweek 6,True,2,8
69,2645263,18,,1,,7,False,0,False,2026-10-17T14:00:00Z,Gameweek 7,False,3,8
71,2645265,1,,9,,8,False,0,False,2026-10-24T14:00:00Z,Gameweek 8,True,3,8
87,2645281,14,,1,,9,False,0,False,2026-10-31T15:00:00Z,Gameweek 9,False,4,8
91,2645285,1,,11,,10,False,0,False,2026-11-07T15:00:00Z,Gameweek 10,True,2,8
109,2645303,17,,1,,11,False,0,False,2026-11-21T15:00:00Z,Gameweek 11,False,3,8
111,2645305,1,,15,,12,False,0,False,2026-11-28T15:00:00Z,Gameweek 12,True,4,8
123,2645317,4,,1,,13,False,0,False,2026-12-02T20:00:00Z,Gameweek 13,False,3,8
140,2645334,19,,1,,14,False,0,False,2026-12-05T15:00:00Z,Gameweek 14,False,3,8
141,2645335,1,,3,,15,False,0,False,2026-12-12T15:00:00Z,Gameweek 15,True,3,8
151,2645346,1,,16,,16,False,0,False,2026-12-19T15:00:00Z,Gameweek 16,True,4,8
163,2645357,8,,1,,17,False,0,False,2026-12-26T15:00:00Z,Gameweek 17,False,3,8
