id,web_name,team_name,team_short_name,element_type,now_cost,form,points_per_game,total_points,selected_by_percent,minutes,goals_scored,assists,clean_sheets,bonus,status
74,Truffert,Bournemouth,BOU,2,4.7,5.7,4.1,139,4.3,3018,1,4,9,14,a
151,Van Hecke,Brighton,BHA,2,4.6,5.7,4.3,137,9.7,2850,3,3,9,8,a
256,Muñoz,Crystal Palace,CRY,2,5.8,5.7,5.2,126,7.9,2049,4,3,10,8,a
90,Scott,Bournemouth,BOU,3,5.1,5.7,3.7,125,2.6,2578,3,2,9,9,a
139,Verbruggen,Brighton,BHA,1,4.5,5.7,3.5,118,8.8,3060,0,0,9,6,a
723,Canvot,Crystal Palace,CRY,2,4.5,5.7,4.1,65,0.2,971,0,0,5,9,a
143,Boscagli,Brighton,BHA,2,4.2,5.7,3.5,38,0.1,709,0,1,3,4,a
47,Rogers,Aston Villa,AVL,3,7.5,5.3,4.5,154,24.9,3010,9,7,9,15,a
382,Wirtz,Liverpool,LIV,3,8.3,5.3,4.0,121,9.1,2243,5,4,10,17,a
100,Kroupi.Jr,Bournemouth,BOU,4,4.6,5.3,3.3,95,5.7,1369,11,0,7,11,a
613,Souček,West Ham,WHU,3,5.7,5.3,3.1,95,0.3,1858,5,2,6,9,a
311,Beto,Everton,EVE,4,5.0,5.3,2.8,92,3.1,1341,8,1,5,13,d
418,Doku,Man City,MCI,3,6.4,5.3,3.6,90,2.6,1474,2,8,7,9,a
372,Robertson,Liverpool,LIV,2,5.7,5.3,2.4,53,1.0,1025,1,0,4,4,a
430,Haaland,Man City,MCI,4,14.5,5.0,6.6,212,58.7,2683,24,7,12,37,a
136,Thiago,Brentford,BRE,4,7.4,5.0,5.1,168,35.4,2832,21,1,9,22,a
517,Anderson,Nott'm Forest,NFO,3,5.6,5.0,4.5,153,7.4,3043,3,3,10,10,a
736,Donnarumma,Man City,MCI,1,5.6,5.0,4.0,119,9.2,2700,0,0,13,3,a
354,Ampadu,Leeds,LEE,3,4.9,5.0,3.8,117,0.5,2759,1,3,7,8,a
505,Milenković,Nott'm Forest,NFO,2,5.1,5.0,3.3,111,3.4,3060,0,1,9,2,a
283,Mateta,Crystal Palace,CRY,4,7.6,5.0,3.7,100,7.5,2059,10,0,8,12,a
386,Mac Allister,Liverpool,LIV,3,6.2,5.0,3.0,100,2.0,2294,2,5,7,9,a
328,Sessegnon,Fulham,FUL,3,5.4,5.0,3.5,95,0.2,1816,3,3,6,8,a
318,Bassey,Fulham,FUL,2,4.4,5.0,3.5,92,0.6,2172,1,1,6,9,a
717,Xavi,Spurs,TOT,3,6.6,5.0,2.9,80,2.6,1747,2,5,4,7,d
679,Hermansen,West Ham,WHU,1,4.2,5.0,4.3,60,0.8,1260,0,0,6,8,a
457,Casemiro,Man Utd,MUN,3,5.7,4.7,4.8,148,3.9,2315,8,4,9,17,a
374,Konaté,Liverpool,LIV,2,5.5,4.7,3.9,125,4.2,2750,1,0,10,8,a
547,E.Le Fée,Sunderland,SUN,3,4.8,4.7,3.8,122,1.5,2570,4,5,9,10,a
344,Bijol,Leeds,LEE,2,3.9,4.7,3.8,80,1.1,1549,1,2,4,5,a
659,Walker-Peters,West Ham,WHU,2,4.2,4.7,2.2,46,0.3,1224,1,0,3,0,a
791,Taty,West Ham,WHU,4,5.5,4.7,3.2,45,0.3,1103,4,1,7,3,a
694,Mukiele,Sunderland,SUN,2,4.6,4.3,4.6,128,8.8,2424,2,5,8,10,a
384,Gakpo,Liverpool,LIV,3,7.3,4.3,3.7,119,5.8,2407,6,5,10,5,a
603,Diouf,West Ham,WHU,2,4.1,4.3,3.4,95,2.5,2363,0,6,8,3,a
342,Bogle,Leeds,LEE,2,4.4,4.3,2.8,89,0.6,2628,1,4,6,1,a
158,Georginio,Brighton,BHA,3,5.6,4.3,3.0,83,0.3,1711,3,5,7,2,a
163,Hinshelwood,Brighton,BHA,3,5.1,4.3,3.1,71,0.4,1408,2,5,5,2,a
507,Aina,Nott'm Forest,NFO,2,4.7,4.3,3.7,67,2.4,1587,0,2,6,5,a
807,Rayan,Bournemouth,BOU,3,5.4,4.3,4.1,45,1.5,792,3,2,3,2,a
319,Castagne,Fulham,FUL,2,4.3,4.3,1.7,45,0.1,1486,0,1,2,1,a
5,Gabriel,Arsenal,ARS,2,7.2,4.0,6.6,185,43.3,2435,3,5,15,27,a
1,Raya,Arsenal,ARS,1,6.0,4.0,4.1,141,34.0,3060,0,0,16,9,a
258,Mitchell,Crystal Palace,CRY,2,5.0,4.0,3.8,126,2.3,2893,1,2,12,8,a
670,Roefs,Sunderland,SUN,1,4.8,4.0,3.9,122,8.6,2790,0,0,9,12,a
350,Aaronson,Leeds,LEE,3,5.4,4.0,3.7,121,1.1,2220,4,8,9,5,a
343,Struijk,Leeds,LEE,2,4.3,4.0,3.4,105,2.9,2700,0,1,7,4,a
110,Kayode,Brentford,BRE,2,4.6,4.0,3.2,104,1.1,2808,1,2,9,9,a
502,Sels,Nott'm Forest,NFO,1,4.6,4.0,3.3,89,4.9,2307,0,0,7,3,a
733,Lammens,Man Utd,MUN,1,5.1,4.0,3.3,88,3.1,2430,0,0,6,9,a
497,L.Miley,Newcastle,NEW,3,4.4,4.0,3.2,70,1.9,1403,1,4,2,5,a
388,C.Jones,Liverpool,LIV,3,5.4,4.0,2.2,66,0.1,1563,0,3,3,3,a
341,Darlow,Leeds,LEE,1,3.9,4.0,3.0,54,6.0,1620,0,0,4,0,a
686,Ngumoha,Liverpool,LIV,3,4.3,4.0,2.1,32,1.1,304,2,0,2,3,a
387,Szoboszlai,Liverpool,LIV,3,7.1,3.7,4.2,134,13.2,2872,5,4,9,17,a
26,Zubimendi,Arsenal,ARS,3,5.0,3.7,3.8,128,3.1,2835,5,1,16,9,a
84,Tavernier,Bournemouth,BOU,3,5.4,3.7,4.0,120,5.1,2390,6,4,9,11,a
673,J.Palhinha,Spurs,TOT,3,5.5,3.7,3.6,105,0.8,1854,4,3,4,14,a
97,Evanilson,Bournemouth,BOU,4,6.7,3.7,3.3,105,2.5,2460,6,6,9,6,a
166,Ayari,Brighton,BHA,3,4.8,3.7,3.6,96,0.4,1899,3,4,6,7,a
443,Shaw,Man Utd,MUN,2,4.5,3.7,2.7,88,0.9,2797,0,1,7,3,a
215,Flemming,Burnley,BUR,4,5.3,3.7,3.3,82,0.3,1436,9,0,3,8,a
499,Isak,Liverpool,LIV,4,10.3,3.7,3.1,40,4.2,671,3,1,1,4,a
447,Heaven,Man Utd,MUN,2,3.7,3.7,2.6,39,2.3,740,0,1,2,3,a
30,Havertz,Arsenal,ARS,4,7.3,3.7,2.6,23,0.8,437,1,2,3,0,d
449,B.Fernandes,Man Utd,MUN,3,10.4,3.3,6.6,199,46.8,2615,8,19,5,36,a
72,Senesi,Bournemouth,BOU,2,5.2,3.3,4.5,147,21.1,2928,0,5,9,11,a
691,Calvert-Lewin,Leeds,LEE,4,5.7,3.3,3.9,120,11.3,2383,11,2,7,16,a
6,Saliba,Arsenal,ARS,2,6.1,3.3,4.2,117,14.4,2344,1,0,12,9,a
178,Welbeck,Brighton,BHA,4,6.3,3.3,3.5,116,7.7,1972,13,0,8,18,a
416,Bernardo,Man City,MCI,3,6.2,3.3,2.8,91,0.6,2502,2,4,11,4,a
725,Hincapie,Arsenal,ARS,2,5.1,3.3,3.7,84,0.8,1679,1,2,5,7,a
157,Mitoma,Brighton,BHA,3,6.1,3.3,2.7,61,2.1,1567,3,1,5,2,a
525,Wood,Nott'm Forest,NFO,4,7.1,3.3,3.2,35,4.6,725,3,0,2,4,a
614,Ward-Prowse,Burnley,BUR,3,5.6,3.3,2.5,35,0.2,998,0,1,2,0,a
367,Mamardashvili,Liverpool,LIV,1,4.1,3.3,3.9,31,0.7,687,0,0,2,2,i
551,Rigg,Sunderland,SUN,3,4.7,3.3,1.9,31,0.1,744,1,0,3,1,a
303,Garner,Everton,EVE,3,5.3,3.0,4.4,148,4.3,3053,2,6,11,13,a
253,Henderson,Crystal Palace,CRY,1,5.1,3.0,3.9,124,8.2,2880,0,0,11,7,a
261,Richards,Crystal Palace,CRY,2,4.4,3.0,4.2,123,2.5,2602,1,0,11,5,a
708,M.Fernandes,West Ham,WHU,3,5.5,3.0,3.6,116,0.4,2657,3,3,7,6,a
106,Collins,Brentford,BRE,2,4.9,3.0,3.8,114,2.7,2521,1,2,8,7,a
683,Alderete,Sunderland,SUN,2,4.1,3.0,3.7,112,6.0,2595,1,1,9,5,a
575,Van de Ven,Spurs,TOT,2,4.4,3.0,3.5,107,18.1,2681,4,1,8,11,a
266,Eze,Arsenal,ARS,3,7.2,3.0,3.6,103,8.0,1655,7,3,8,8,d
113,Van den Berg,Brentford,BRE,2,4.5,3.0,3.5,99,1.3,2483,0,2,7,3,a
643,André,Wolves,WOL,3,5.2,3.0,2.8,86,0.1,2400,1,0,2,4,a
521,Sangaré,Nott'm Forest,NFO,3,4.9,3.0,3.2,84,0.1,1989,2,2,8,2,d
302,Gana,Everton,EVE,3,5.4,3.0,3.3,83,0.1,2094,2,3,5,4,a
475,Botman,Newcastle,NEW,2,4.9,3.0,3.5,74,0.4,1474,1,1,5,6,a
693,Hutchinson,Nott'm Forest,NFO,3,5.4,3.0,2.7,73,0.1,1494,1,6,6,3,a
552,Sadiki,Sunderland,SUN,3,4.9,3.0,2.4,70,0.1,2564,0,2,8,0,a
347,Gudmundsson,Leeds,LEE,2,3.8,3.0,2.1,68,3.3,2637,0,0,5,8,d
192,Hartman,Burnley,BUR,2,4.0,3.0,3.1,62,0.6,1761,0,6,3,0,a
544,Diarra,Sunderland,SUN,3,5.3,3.0,3.5,60,0.1,1343,2,5,5,3,a
541,Reinildo,Sunderland,SUN,2,3.8,3.0,2.9,60,2.9,1625,0,2,5,6,a
332,Lukić,Fulham,FUL,3,4.9,3.0,2.6,60,0.1,1460,1,4,6,3,a
402,Aït-Nouri,Man City,MCI,2,5.7,3.0,3.5,53,4.2,868,0,2,4,9,a
493,Longstaff,Leeds,LEE,3,4.8,3.0,2.6,53,0.2,954,2,2,1,5,a
785,Pablo,West Ham,WHU,4,5.4,3.0,2.1,21,0.0,634,0,1,3,0,a
567,Kinsky,Spurs,TOT,1,3.9,3.0,3.0,9,1.7,270,0,0,1,0,a
21,Rice,Arsenal,ARS,3,7.2,2.7,5.2,171,24.4,2850,4,9,15,23,a
450,Cunha,Man Utd,MUN,3,8.1,2.7,4.2,125,9.2,2238,8,4,7,12,a
101,Kelleher,Brentford,BRE,1,4.8,2.7,3.8,122,12.8,2880,0,0,9,8,a
299,Ndiaye,Everton,EVE,3,6.2,2.7,4.3,120,4.6,2421,6,3,8,7,a
120,Schade,Brentford,BRE,3,6.9,2.7,3.7,110,1.7,2386,7,5,10,5,a
668,Xhaka,Sunderland,SUN,3,5.1,2.7,3.6,107,3.3,2541,1,5,8,5,a
615,Summerville,West Ham,WHU,3,5.5,2.7,3.7,100,1.5,2113,5,3,7,10,a
54,McGinn,Aston Villa,AVL,3,5.3,2.7,3.4,91,0.7,1959,4,3,8,6,a
77,Hill,Bournemouth,BOU,2,4.2,2.7,3.6,90,7.9,1742,0,3,6,2,a
191,Estève,Burnley,BUR,2,3.9,2.7,2.5,77,7.0,2672,0,0,3,0,a
585,Bentancur,Spurs,TOT,3,5.2,2.7,3.3,72,0.2,1563,1,1,6,3,a
272,Lerma,Crystal Palace,CRY,3,4.9,2.7,2.4,62,0.1,1426,0,5,7,3,a
370,Frimpong,Liverpool,LIV,2,5.7,2.7,3.3,59,5.2,852,0,5,5,1,a
570,Danso,Spurs,TOT,2,4.2,2.7,2.3,46,0.2,1129,0,0,3,1,a
11,White,Arsenal,ARS,2,5.1,2.7,3.8,38,0.5,590,0,1,4,3,a
796,Gallagher,Spurs,TOT,3,5.0,2.7,2.3,28,0.1,832,0,1,1,0,a
82,Semenyo,Man City,MCI,3,8.2,2.3,5.7,181,51.3,2834,15,6,10,17,a
329,Wilson,Fulham,FUL,3,6.0,2.3,5.0,159,21.9,2521,10,8,9,21,a
291,Tarkowski,Everton,EVE,2,5.7,2.3,4.5,149,12.3,2970,1,2,11,9,a
666,Gyökeres,Arsenal,ARS,4,8.8,2.3,3.4,108,12.2,2040,12,0,10,13,a
440,Dalot,Man Utd,MUN,2,4.6,2.3,3.4,105,4.4,2339,1,6,7,9,a
160,Minteh,Brighton,BHA,3,5.5,2.3,3.4,102,2.4,2074,2,8,9,8,a
267,Sarr,Crystal Palace,CRY,3,6.3,2.3,4.3,100,3.8,1873,7,2,9,9,a
646,J.Gomes,Wolves,WOL,3,5.3,2.3,3.1,99,0.4,2561,1,2,4,6,a
107,Lewis-Potter,Brentford,BRE,2,4.8,2.3,3.1,96,1.6,1512,3,2,8,3,a
37,Digne,Aston Villa,AVL,2,4.5,2.3,3.2,92,1.6,1736,0,6,7,5,a
292,Mykolenko,Everton,EVE,2,4.9,2.3,3.1,91,0.7,2599,0,1,9,2,a
516,Hudson-Odoi,Nott'm Forest,NFO,3,5.7,2.3,2.9,88,0.6,1838,3,4,6,8,i
129,Yarmoliuk,Brentford,BRE,3,5.0,2.3,2.6,87,0.1,2306,1,2,7,0,a
330,Berge,Fulham,FUL,3,4.9,2.3,2.6,87,0.1,2769,0,3,7,3,a
325,Smith Rowe,Fulham,FUL,3,5.6,2.3,2.2,72,0.5,1638,3,1,5,1,a
573,Spence,Spurs,TOT,2,4.1,2.3,2.6,67,0.9,1910,0,0,8,1,a
560,Isidor,Sunderland,SUN,4,5.0,2.3,2.3,67,1.4,1088,5,1,4,7,a
358,Tanaka,Leeds,LEE,3,4.8,2.3,2.1,51,0.2,1010,2,0,3,2,a
586,Bergvall,Spurs,TOT,3,5.2,2.3,2.2,47,0.2,945,1,3,3,0,a
635,R.Gomes,Wolves,WOL,2,4.4,2.3,2.3,42,0.1,721,3,0,1,0,a
438,Mazraoui,Man Utd,MUN,2,4.9,2.3,2.1,35,0.2,769,0,0,3,3,a
290,Branthwaite,Everton,EVE,2,5.3,2.3,3.2,32,0.4,678,1,1,1,0,i
808,Abraham,Aston Villa,AVL,4,5.8,2.3,2.0,22,0.2,219,2,0,0,2,a
236,Neto,Chelsea,CHE,3,7.0,2.0,3.6,114,4.3,2477,5,5,11,8,a
200,Anthony,Burnley,BUR,3,5.0,2.0,3.4,111,1.9,2366,7,3,4,6,a
220,Sánchez,Chelsea,CHE,1,4.8,2.0,3.4,108,11.7,2794,0,1,9,7,a
293,O'Brien,Everton,EVE,2,4.9,2.0,3.3,108,0.7,2790,0,3,10,2,a
235,Palmer,Chelsea,CHE,3,10.5,2.0,4.6,102,17.0,1596,9,2,3,9,a
241,Caicedo,Chelsea,CHE,3,5.7,2.0,3.5,102,7.3,2442,3,1,6,10,a
597,Richarlison,Spurs,TOT,4,6.3,2.0,3.5,99,5.7,1612,9,4,5,13,a
169,Gomez,Brighton,BHA,3,4.9,2.0,3.2,95,0.8,2034,5,1,8,9,d
470,Dúbravka,Burnley,BUR,1,4.0,2.0,2.8,94,27.9,3060,0,0,4,7,a
121,Damsgaard,Brentford,BRE,3,5.6,2.0,3.3,93,0.8,1701,3,4,4,6,a
491,Tonali,Newcastle,NEW,3,5.3,2.0,2.4,77,1.1,2302,0,2,7,2,a
671,Wilson,West Ham,WHU,4,5.8,2.0,2.5,71,0.5,1069,6,2,1,7,a
85,Adams,Bournemouth,BOU,3,4.9,2.0,3.1,66,0.3,1474,2,2,6,3,a
48,Tielemans,Aston Villa,AVL,3,5.9,2.0,2.8,59,0.7,1571,0,4,4,3,a
271,Kamada,Crystal Palace,CRY,3,5.0,2.0,2.6,59,0.1,1614,0,2,6,0,a
300,McNeil,Everton,EVE,3,5.5,2.0,2.5,52,0.2,1159,0,3,6,1,a
87,Christie,Bournemouth,BOU,3,4.9,2.0,2.0,48,0.2,916,2,1,3,2,a
39,Maatsen,Aston Villa,AVL,2,4.2,2.0,1.8,46,0.6,1332,0,1,2,0,a
351,Gnonto,Leeds,LEE,3,5.1,2.0,1.5,28,0.1,442,0,3,1,0,a
817,Armstrong,Wolves,WOL,4,5.2,2.0,2.6,26,0.1,817,1,2,3,0,a
539,O'Nien,Sunderland,SUN,2,4.0,2.0,1.6,16,0.1,408,0,0,2,0,a
684,Thiaw,Newcastle,NEW,2,5.0,1.7,3.8,119,5.8,2603,4,0,5,12,a
83,O.Dango,Brentford,BRE,3,5.8,1.7,4.1,111,2.4,1890,5,7,5,13,a
32,Martinez,Aston Villa,AVL,1,5.1,1.7,3.8,110,4.8,2565,0,0,7,10,a
532,Hume,Sunderland,SUN,2,4.5,1.7,2.7,93,0.3,2704,1,1,8,6,a
636,S.Bueno,Wolves,WOL,2,4.4,1.7,3.1,77,0.1,2192,2,2,4,2,a
730,Brobbey,Sunderland,SUN,4,5.3,1.7,2.9,77,1.2,1623,6,1,5,11,a
126,Jensen,Brentford,BRE,3,4.9,1.7,2.5,77,0.1,1825,2,2,8,0,a
722,Florentino,Burnley,BUR,3,5.0,1.7,2.6,71,0.0,1822,0,2,2,0,a
17,Ødegaard,Arsenal,ARS,3,7.8,1.7,3.0,67,1.6,1250,1,6,5,5,a
145,De Cuyper,Brighton,BHA,2,4.3,1.7,2.5,66,1.5,1173,2,1,4,6,a
421,Rodrigo,Man City,MCI,3,6.3,1.7,3.1,62,0.5,1420,1,0,5,5,d
230,Fofana,Chelsea,CHE,2,4.4,1.7,2.7,60,0.4,1487,0,1,4,3,a
18,Madueke,Arsenal,ARS,3,6.8,1.7,2.6,59,0.8,1067,2,1,7,6,a
580,Johnson,Crystal Palace,CRY,3,6.5,1.7,1.9,58,2.3,1422,2,1,6,2,a
727,Chukwueze,Fulham,FUL,3,5.3,1.7,2.9,57,0.1,932,3,4,2,1,a
86,Brooks,Bournemouth,BOU,3,5.0,1.7,1.9,53,0.2,1151,1,2,5,4,a
206,Edwards,Burnley,BUR,3,4.7,1.7,2.3,50,0.1,1043,1,3,1,2,a
190,Ekdal,Burnley,BUR,2,3.8,1.7,2.7,49,0.7,1449,0,0,2,2,a
316,Robinson,Fulham,FUL,2,4.9,1.7,2.5,45,0.8,1127,0,0,3,4,a
52,J.Ramsey,Newcastle,NEW,3,5.3,1.7,1.8,44,0.2,1231,2,1,1,1,a
519,Dominguez,Nott'm Forest,NFO,3,5.0,1.7,1.9,43,0.0,984,1,1,3,3,a
250,Delap,Chelsea,CHE,4,6.2,1.7,1.7,43,0.9,954,1,2,2,1,a
596,Solanke,Spurs,TOT,4,7.3,1.7,2.7,40,2.0,997,3,0,0,4,d
55,Barkley,Aston Villa,AVL,3,4.8,1.7,2.4,40,0.1,551,2,1,1,3,a
637,Toti,Wolves,WOL,2,4.2,1.7,2.1,33,0.1,1219,0,0,1,0,a
338,Muniz,Fulham,FUL,4,5.3,1.7,1.8,30,0.7,743,1,1,2,3,a
522,Yates,Nott'm Forest,NFO,3,4.7,1.7,1.3,25,0.1,442,0,2,0,0,a
237,Enzo,Chelsea,CHE,3,6.5,1.3,4.2,133,11.3,2754,8,4,8,14,a
390,Gravenberch,Liverpool,LIV,3,5.5,1.3,4.0,128,4.1,2664,4,5,9,14,a
119,Mbeumo,Man Utd,MUN,3,8.4,1.3,4.5,126,17.1,2297,9,3,6,15,d
36,Cash,Aston Villa,AVL,2,4.7,1.3,3.5,110,8.4,2712,3,2,8,6,a
337,Raúl,Fulham,FUL,4,6.1,1.3,3.3,108,2.2,2070,9,5,9,7,a
67,Petrović,Bournemouth,BOU,1,4.6,1.3,3.1,106,5.3,3060,0,0,9,5,a
681,Šeško,Man Utd,MUN,4,7.3,1.3,3.5,98,6.0,1498,9,2,2,17,a
228,Gusto,Chelsea,CHE,2,4.9,1.3,3.1,95,2.0,1991,2,3,7,7,a
676,Ugochukwu,Burnley,BUR,3,5.0,1.3,2.8,88,0.1,2108,3,2,3,5,a
50,Buendía,Aston Villa,AVL,3,5.3,1.3,2.7,87,0.4,1558,5,2,3,8,a
487,Barnes,Newcastle,NEW,3,6.1,1.3,2.6,87,1.1,1781,5,0,5,8,a
476,Burn,Newcastle,NEW,2,5.0,1.3,3.3,82,3.4,1917,0,3,6,5,a
310,Barry,Everton,EVE,4,5.7,1.3,2.4,80,0.8,1752,6,0,7,7,a
59,Onana,Aston Villa,AVL,3,4.8,1.3,3.1,75,0.7,1738,2,0,6,4,d
712,Yeremy,Crystal Palace,CRY,3,5.8,1.3,2.3,70,0.2,1880,2,1,7,3,a
489,J.Murphy,Newcastle,NEW,3,5.9,1.3,2.4,69,0.6,1419,3,1,7,2,a
713,A.Jimenez,Bournemouth,BOU,2,4.5,1.3,2.3,68,0.2,2225,1,2,5,2,a
654,Strand Larsen,Crystal Palace,CRY,4,5.9,1.3,2.1,66,1.5,2007,4,1,5,3,a
749,Mané,Wolves,WOL,4,4.3,1.3,2.5,57,1.3,1451,2,2,5,6,a
453,Garnacho,Chelsea,CHE,3,6.4,1.3,2.4,55,0.5,1260,1,4,4,3,a
458,Mainoo,Man Utd,MUN,3,4.7,1.3,2.1,49,1.0,1203,0,2,4,0,a
726,Kolo Muani,Spurs,TOT,4,6.9,1.3,1.8,46,0.4,1414,1,1,3,1,a
486,Elanga,Newcastle,NEW,3,6.5,1.3,1.5,46,2.7,1273,0,1,2,0,a
167,Baleba,Brighton,BHA,3,4.5,1.3,1.7,45,1.5,1380,0,0,5,0,a
193,Humphreys,Burnley,BUR,2,3.9,1.3,2.6,44,0.1,1401,0,2,2,1,a
459,Ugarte,Man Utd,MUN,3,4.7,1.3,1.7,38,0.1,876,0,0,1,0,a
527,Awoniyi,Nott'm Forest,NFO,4,5.2,1.3,1.8,24,0.3,270,2,1,0,1,a
574,Udogie,Spurs,TOT,2,4.3,1.3,1.1,18,0.3,1004,0,1,0,0,d
244,Lavia,Chelsea,CHE,3,4.9,1.3,1.1,12,0.0,317,0,0,0,0,a
369,Woodman,Liverpool,LIV,1,3.9,1.3,2.0,4,0.3,122,0,0,0,0,a
488,Bruno G.,Newcastle,NEW,3,6.8,1.0,5.5,137,4.5,2121,9,6,6,19,a
485,Gordon,Newcastle,NEW,3,7.4,1.0,3.9,101,5.1,1798,6,4,8,10,d
324,Iwobi,Fulham,FUL,3,6.2,1.0,3.6,98,1.6,2264,4,3,4,13,i
38,Konsa,Aston Villa,AVL,2,4.4,1.0,3.1,98,7.8,2855,0,1,9,3,a
224,Cucurella,Chelsea,CHE,2,6.1,1.0,3.2,97,14.9,2346,1,3,9,5,a
714,Woltemade,Newcastle,NEW,4,6.7,1.0,3.2,96,6.6,1685,7,4,7,10,a
273,Wharton,Crystal Palace,CRY,3,5.0,1.0,3.2,94,0.6,2281,0,6,8,6,a
452,Amad,Man Utd,MUN,3,6.2,1.0,2.9,77,1.4,1995,2,4,4,6,a
633,H.Bueno,Wolves,WOL,2,4.3,1.0,2.5,76,0.2,2216,1,2,4,4,a
591,Gray,Spurs,TOT,3,4.8,1.0,2.6,60,0.2,1463,2,2,5,6,a
335,King,Fulham,FUL,3,4.4,1.0,2.1,60,1.7,1209,1,3,5,3,a
477,Livramento,Newcastle,NEW,2,4.9,1.0,3.5,59,1.9,1326,0,1,6,3,i
41,Pau,Aston Villa,AVL,2,4.3,1.0,3.1,59,0.3,1566,0,1,5,2,a
628,José Sá,Wolves,WOL,1,4.2,1.0,2.8,59,1.2,1890,0,0,4,6,a
584,Tel,Spurs,TOT,3,6.2,1.0,2.2,59,0.1,998,3,1,1,5,a
209,Laurent,Burnley,BUR,3,4.8,1.0,1.8,53,0.0,1669,1,0,2,1,a
444,Yoro,Man Utd,MUN,2,4.1,1.0,1.8,53,1.3,1696,0,1,2,1,d
642,Hee Chan,Wolves,WOL,3,5.6,1.0,2.0,47,0.1,1183,2,1,2,0,a
680,Broja,Burnley,BUR,4,5.2,1.0,1.8,42,0.1,829,1,1,1,2,a
644,Bellegarde,Wolves,WOL,3,5.1,1.0,1.8,42,0.0,1205,1,1,3,0,a
210,Tchaouna,Burnley,BUR,3,4.8,1.0,1.7,42,0.0,924,1,1,2,0,a
270,Hughes,Crystal Palace,CRY,3,4.7,1.0,1.4,42,0.1,1411,0,1,5,0,a
233,Acheampong,Chelsea,CHE,2,3.7,1.0,2.4,36,1.6,579,1,0,2,5,a
424,Bobb,Fulham,FUL,3,5.1,1.0,1.8,35,0.2,827,0,2,3,0,a
331,Cairney,Fulham,FUL,3,4.8,1.0,1.5,32,0.0,625,1,0,2,1,a
415,Savinho,Man City,MCI,3,6.9,1.0,1.5,30,0.4,602,0,2,2,0,a
587,Bissouma,Spurs,TOT,3,5.2,1.0,1.6,16,0.0,577,0,0,1,0,a
672,Hato,Chelsea,CHE,2,4.6,1.0,0.8,15,0.2,908,0,0,0,0,a
33,M.Bizot,Aston Villa,AVL,1,4.2,1.0,2.3,14,0.4,495,0,0,1,0,a
243,George,Everton,EVE,3,4.8,1.0,1.1,13,0.1,296,0,0,1,0,a
816,Angel,Wolves,WOL,3,4.6,1.0,1.3,12,0.0,379,0,0,1,0,a
640,Pedro Lima,Wolves,WOL,2,4.0,1.0,1.2,6,0.4,133,0,0,0,0,a
