id,web_name,team_name,team_short_name,element_type,now_cost,form,points_per_game,total_points,selected_by_percent,minutes,goals_scored,assists,clean_sheets,bonus,status
428,Cunha,Man Utd,MUN,3,7.9,6.0,5.2,26,5.7,407,1,2,1,4,a
12,Saka,Arsenal,ARS,3,9.5,5.8,6.4,32,13.5,416,3,0,3,4,a
40,Rogers,Chelsea,CHE,3,7.7,5.8,5.8,29,40.3,437,3,1,0,2,a
305,Davis,Ipswich Town,IPS,2,4.0,5.8,5.0,25,6.9,450,2,2,0,1,a
427,Mbeumo,Man Utd,MUN,3,7.9,5.8,5.0,25,20.8,450,2,1,0,3,a
204,Mitchell,Crystal Palace,CRY,2,4.5,5.8,4.8,24,6.0,419,2,0,1,3,a
112,Van Hecke,Spurs,TOT,2,4.9,5.8,4.8,24,6.6,450,1,0,2,2,a
138,Kostoulas,Brighton,BHA,4,5.6,5.6,5.6,28,3.4,353,2,3,2,3,a
154,Palmer,Chelsea,CHE,3,9.7,5.6,5.6,28,26.3,442,2,2,0,3,d
453,Barnes,Newcastle,NEW,3,6.1,5.6,5.6,28,5.4,450,1,3,1,3,a
552,Brobbey,Sunderland,SUN,4,5.7,5.5,4.8,24,6.8,399,3,0,1,3,a
350,A.Becker,Liverpool,LIV,1,5.5,5.4,5.4,27,3.9,450,0,0,3,5,a
230,Branthwaite,Everton,EVE,2,5.5,5.2,5.4,27,2.4,450,0,0,3,0,a
233,Mykolenko,Everton,EVE,2,4.6,5.2,5.4,27,4.2,450,0,0,3,3,a
334,Muharemović,Leeds,LEE,2,5.0,5.2,5.4,27,4.3,450,0,1,2,0,a
173,Thomas,Coventry City,COV,2,4.0,5.2,4.8,24,8.6,437,0,0,2,3,a
346,Calvert-Lewin,Leeds,LEE,4,6.0,5.2,4.4,22,25.1,419,2,1,3,4,a
432,Mainoo,Man Utd,MUN,3,5.5,5.2,4.4,22,1.6,354,0,1,0,2,d
93,Schuster,Brentford,BRE,2,4.5,5.2,7.0,21,0.3,253,0,1,1,3,a
8,Calafiori,Arsenal,ARS,2,5.8,5.0,5.8,29,50.6,416,0,2,3,2,a
4,Gabriel,Arsenal,ARS,2,8.0,5.0,5.0,25,22.8,450,0,0,3,2,a
356,Virgil,Liverpool,LIV,2,6.5,5.0,5.0,25,16.2,450,0,0,3,0,a
98,Janelt,Brentford,BRE,3,5.0,4.8,5.6,28,2.5,450,2,0,2,3,a
385,Trafford,Leeds,LEE,1,5.0,4.8,5.6,28,5.5,450,0,0,2,5,a
127,Gomez,Brighton,BHA,3,5.0,4.8,4.8,24,4.0,433,0,3,3,0,a
268,King,Fulham,FUL,3,5.5,4.8,4.8,24,2.4,425,2,0,2,3,a
362,Jacquet,Liverpool,LIV,2,5.0,4.8,4.8,24,3.4,415,0,0,3,3,a
472,Murillo,Nott'm Forest,NFO,2,5.5,4.8,4.6,23,2.1,449,0,1,1,0,a
176,Dasilva,Coventry City,COV,2,4.0,4.8,4.0,20,0.7,444,1,0,1,3,a
109,Verbruggen,Brighton,BHA,1,4.5,4.6,4.6,23,21.7,450,0,0,3,0,a
15,Ødegaard,Arsenal,ARS,3,6.8,4.5,5.8,29,19.8,377,2,0,3,6,a
277,Egan,Hull City,HUL,2,4.1,4.5,5.2,26,7.1,437,0,0,3,1,a
226,Pickford,Everton,EVE,1,5.5,4.5,5.0,25,9.1,450,0,0,3,1,a
282,Giles,Hull City,HUL,2,4.0,4.5,4.8,24,2.9,444,0,1,3,2,a
214,Kamada,Crystal Palace,CRY,3,5.0,4.5,4.2,21,0.5,441,0,3,1,0,a
588,Khalaili,Crystal Palace,CRY,2,5.0,4.5,3.8,19,0.3,379,1,0,1,0,a
116,Dunk,Brighton,BHA,2,4.5,4.4,5.5,22,1.5,360,1,0,2,1,d
579,Araujo,Liverpool,LIV,2,5.4,4.4,4.4,22,3.0,284,0,0,3,1,a
460,Willock,Newcastle,NEW,3,5.0,4.4,4.4,22,0.5,284,2,0,1,3,a
316,Emersonn,Ipswich Town,IPS,4,5.5,4.2,5.2,26,3.5,317,2,1,0,6,a
41,Buendía,Aston Villa,AVL,3,5.9,4.2,4.2,21,1.0,401,1,0,1,3,a
13,Rice,Arsenal,ARS,3,7.4,4.2,4.0,20,12.0,411,0,2,3,0,d
469,N.Williams,Nott'm Forest,NFO,2,5.0,4.2,3.8,19,8.9,450,0,1,1,1,a
336,Okafor,Leeds,LEE,3,5.8,4.2,3.6,18,0.4,299,1,0,3,1,a
332,Justin,Leeds,LEE,2,4.5,4.0,5.2,26,1.5,450,0,0,2,4,a
338,Ampadu,Leeds,LEE,3,5.4,4.0,4.2,21,0.9,450,0,1,2,0,a
605,Yalcouyé,Brighton,BHA,3,4.5,4.0,4.0,20,4.0,236,2,0,1,1,a
258,Castagne,Fulham,FUL,2,4.5,4.0,4.0,20,0.9,408,0,2,2,0,a
368,Szoboszlai,Liverpool,LIV,3,7.0,4.0,4.0,20,33.2,440,1,0,3,1,a
242,George,Everton,EVE,3,5.5,4.0,3.8,19,0.9,309,1,0,2,3,a
496,Kinsky,Spurs,TOT,1,4.5,4.0,3.6,18,17.5,450,0,0,2,0,a
542,E.Le Fée,Sunderland,SUN,3,5.7,4.0,3.6,18,3.4,438,1,1,1,1,a
503,Van de Ven,Spurs,TOT,2,5.0,4.0,4.0,16,3.8,360,0,0,2,3,a
639,Andrés,Brighton,BHA,3,5.5,4.0,6.0,12,0.0,109,1,1,1,0,a
650,Affengruber,Fulham,FUL,2,4.5,4.0,6.0,12,0.0,180,0,0,1,0,a
114,Boscagli,Brighton,BHA,2,4.5,3.8,3.8,19,0.3,437,0,0,3,0,a
384,Donnarumma,Man City,MCI,1,5.5,3.8,3.8,19,7.6,450,0,0,2,0,a
96,Damsgaard,Brentford,BRE,3,5.4,3.8,3.2,16,0.4,283,0,1,2,3,a
110,Rushworth,Coventry City,COV,1,4.5,3.8,3.2,16,0.8,450,0,1,1,2,a
454,Elanga,Newcastle,NEW,3,6.1,3.6,6.0,18,4.8,232,2,0,1,2,i
79,Evanilson,Bournemouth,BOU,4,6.0,3.6,3.6,18,3.2,424,0,3,2,0,a
250,Leno,Fulham,FUL,1,4.5,3.6,3.6,18,3.3,450,0,0,1,2,a
366,Wirtz,Liverpool,LIV,3,7.3,3.6,3.6,18,5.8,402,0,2,3,0,a
335,Stach,Leeds,LEE,3,6.0,3.5,5.4,27,2.5,447,1,0,3,3,a
502,Robertson,Spurs,TOT,2,4.4,3.5,3.4,17,2.6,366,0,1,1,1,a
105,Anthony,Brentford,BRE,3,5.9,3.5,3.0,15,0.1,267,1,0,2,2,a
516,Bentancur,Spurs,TOT,3,5.5,3.5,3.0,15,0.2,370,0,0,2,0,a
553,Isidor,Sunderland,SUN,4,5.5,3.5,3.0,15,1.3,117,1,1,0,3,a
331,Gudmundsson,Leeds,LEE,2,4.5,3.5,4.7,14,0.1,252,0,0,2,0,a
91,Pinnock,Coventry City,COV,2,4.5,3.5,3.5,14,0.1,282,0,0,1,0,a
345,Tanaka,Leeds,LEE,3,4.9,3.5,3.5,14,0.3,255,0,2,2,0,a
532,Ballard,Sunderland,SUN,2,4.9,3.5,2.8,14,2.6,450,0,0,1,0,a
45,McGinn,Aston Villa,AVL,3,5.4,3.4,3.4,17,2.2,434,0,2,2,1,a
390,Rúben,Man City,MCI,2,5.5,3.4,3.4,17,1.9,450,0,0,2,0,a
279,Ajayi,Hull City,HUL,2,4.2,3.2,5.4,27,14.1,423,1,0,3,2,a
237,Ndiaye,Man City,MCI,3,5.8,3.2,4.4,22,6.8,385,0,2,2,1,a
87,Ajer,Brentford,BRE,2,4.5,3.2,4.2,21,3.9,450,0,0,2,1,a
82,Kelleher,Brentford,BRE,1,5.0,3.2,4.0,20,6.1,450,0,0,2,0,a
26,Havertz,Arsenal,ARS,4,7.6,3.2,3.8,19,8.5,437,2,0,3,2,a
597,Suzuki,Aston Villa,AVL,1,5.0,3.2,4.0,16,1.9,360,0,0,1,3,a
123,Hinshelwood,Brighton,BHA,3,5.9,3.2,16.0,16,0.6,63,2,0,1,3,i
211,Yeremy,Crystal Palace,CRY,3,5.5,3.2,2.8,14,0.4,307,0,2,1,0,a
222,Strand Larsen,Crystal Palace,CRY,4,6.0,3.2,2.8,14,0.6,298,1,0,1,2,a
541,Meunier,Sunderland,SUN,2,4.5,3.2,2.8,14,0.3,396,0,1,1,0,a
598,Elvedi,Leeds,LEE,2,4.5,3.2,3.2,13,0.1,326,0,0,1,0,a
533,Mukiele,Sunderland,SUN,2,5.4,3.2,3.2,13,1.9,360,0,0,1,1,a
86,Lewis-Potter,Brentford,BRE,3,5.5,3.0,4.4,22,1.7,406,1,1,2,3,a
544,Xhaka,Sunderland,SUN,3,5.5,3.0,4.2,21,3.7,450,0,1,1,5,a
249,Barry,Everton,EVE,4,5.6,3.0,4.0,20,8.1,417,2,0,3,2,a
70,Kluivert,Bournemouth,BOU,3,6.0,3.0,3.8,15,0.9,294,1,0,2,1,i
129,Ayari,Brighton,BHA,3,5.4,3.0,3.8,15,0.4,333,1,0,3,0,a
47,Kamara,Aston Villa,AVL,3,5.0,3.0,3.0,15,0.3,443,0,1,2,0,a
257,Bassey,Fulham,FUL,2,4.5,3.0,3.0,15,0.7,450,0,1,1,1,a
377,Munoz,Liverpool,LIV,3,6.5,3.0,3.0,15,0.9,257,1,1,1,0,a
481,Anderson,Man City,MCI,3,6.3,3.0,3.0,15,4.0,413,0,0,2,0,a
447,Botman,Newcastle,NEW,2,5.0,3.0,3.0,15,0.7,450,0,0,1,0,a
464,Wissa,Newcastle,NEW,4,6.2,3.0,3.0,15,18.7,441,1,1,1,2,a
483,Ndoye,Nott'm Forest,NFO,3,5.5,3.0,3.0,15,0.7,316,1,0,1,2,a
43,Tielemans,Man Utd,MUN,3,5.8,3.0,2.8,14,1.5,402,0,0,0,0,a
467,Sels,Nott'm Forest,NFO,1,5.0,3.0,2.8,14,1.6,450,0,0,1,0,a
455,Tonali,Spurs,TOT,3,5.3,3.0,2.8,14,1.9,427,0,0,2,0,a
183,Rudoni,Coventry City,COV,3,4.9,3.0,2.6,13,0.1,297,0,0,2,0,a
558,Schlager,Nott'm Forest,NFO,3,5.0,3.0,2.6,13,0.1,376,0,0,1,0,a
31,Konsa,Arsenal,ARS,2,4.6,3.0,3.0,12,19.4,281,0,0,1,0,a
644,Timber,Crystal Palace,CRY,3,5.0,3.0,3.0,9,0.0,253,0,0,1,0,a
656,Mfuni,Coventry City,COV,2,4.0,3.0,6.0,6,0.1,90,0,0,1,0,a
551,N.Angulo,Sunderland,SUN,3,5.0,2.8,3.2,16,0.1,313,1,1,1,0,a
53,Manzambi,Aston Villa,AVL,3,5.9,2.8,7.0,14,0.3,98,1,1,1,2,a
156,Neto,Chelsea,CHE,3,6.5,2.8,2.8,14,1.4,332,1,0,0,0,a
202,Richards,Crystal Palace,CRY,2,5.0,2.8,2.8,14,0.6,450,0,0,1,0,a
261,Iwobi,Fulham,FUL,3,5.4,2.8,2.8,14,0.7,408,0,0,2,2,a
569,Gonzalo,Fulham,FUL,4,6.0,2.8,2.8,14,3.8,425,1,0,2,0,a
445,Thiaw,Newcastle,NEW,2,5.0,2.8,2.8,14,2.2,450,0,0,1,0,a
567,Horníček,Newcastle,NEW,1,5.0,2.8,2.8,14,1.5,450,0,0,1,0,a
619,Palacios,Ipswich Town,IPS,3,5.0,2.8,2.8,11,0.1,275,0,0,0,0,a
643,Chilwell,Crystal Palace,CRY,2,4.5,2.7,4.0,8,0.4,29,1,0,0,0,a
113,F.Kadıoğlu,Brighton,BHA,2,4.4,2.6,3.2,13,1.6,332,0,0,2,0,a
155,Enzo,Man City,MCI,3,6.9,2.6,3.2,13,3.6,271,1,0,2,0,a
593,Dedić,Newcastle,NEW,2,4.5,2.6,3.2,13,1.9,327,0,1,1,2,i
566,Silva,Bournemouth,BOU,2,5.0,2.6,2.6,13,0.4,450,0,0,0,0,a
200,Lacroix,Chelsea,CHE,2,5.9,2.6,2.6,13,6.8,364,0,1,0,0,a
264,Bobb,Fulham,FUL,3,5.5,2.6,2.6,13,0.3,343,0,0,3,0,a
580,Charles,Fulham,FUL,3,5.0,2.6,2.6,13,0.1,303,0,0,1,0,a
358,Kerkez,Liverpool,LIV,2,5.4,2.6,2.6,13,2.3,385,0,0,2,0,a
586,Mendy,Hull City,HUL,2,4.1,2.5,6.2,25,6.3,249,1,0,2,1,a
88,Kayode,Brentford,BRE,2,4.6,2.5,4.6,23,7.7,294,1,0,2,1,a
10,White,Arsenal,ARS,2,5.5,2.5,5.2,21,5.1,315,0,1,2,3,d
557,Tzolis,Arsenal,ARS,3,6.3,2.5,3.2,16,12.4,362,0,2,2,1,a
591,Enciso,Ipswich Town,IPS,3,5.5,2.5,3.0,15,0.8,413,0,2,0,0,a
471,Milenković,Nott'm Forest,NFO,2,5.4,2.5,4.0,12,1.0,270,0,0,1,0,i
259,Diop,Ipswich Town,IPS,2,4.0,2.5,2.4,12,12.9,450,0,0,0,0,a
491,Igor Jesus,Nott'm Forest,NFO,4,5.8,2.5,2.4,12,2.7,257,1,0,0,2,a
474,Jair Cunha,Nott'm Forest,NFO,2,4.5,2.5,2.8,11,0.2,360,0,0,1,0,a
239,Garner,Everton,EVE,3,6.0,2.5,2.2,11,0.2,328,0,0,2,0,a
412,Lammens,Man Utd,MUN,1,4.9,2.5,2.2,11,10.0,450,0,0,0,0,a
529,Roefs,Sunderland,SUN,1,4.9,2.5,2.2,11,2.5,450,0,0,1,0,a
106,Thiago,Brentford,BRE,4,7.8,2.5,2.0,10,9.0,442,1,0,2,0,a
415,Dorgu,Man Utd,MUN,3,5.8,2.5,2.0,10,0.5,171,0,1,0,0,a
570,Palacios,Fulham,FUL,3,5.4,2.4,3.0,12,0.2,226,1,0,0,1,a
60,Hill,Bournemouth,BOU,2,5.5,2.4,2.4,12,0.8,450,0,0,0,0,a
73,Adams,Bournemouth,BOU,3,5.0,2.4,2.4,12,0.3,279,0,0,0,0,a
254,Robinson,Fulham,FUL,2,4.5,2.4,2.4,12,1.4,429,0,0,1,0,a
459,L.Miley,Newcastle,NEW,3,5.5,2.4,2.4,12,0.1,396,0,0,1,0,a
627,Barcola,Liverpool,LIV,3,8.0,2.3,2.3,7,1.8,168,0,0,2,0,a
236,Dewsbury-Hall,Everton,EVE,3,6.6,2.2,4.0,20,6.0,450,1,0,3,3,a
290,Slater,Hull City,HUL,3,4.5,2.2,3.0,15,5.3,437,0,1,3,0,a
486,McAtee,Nott'm Forest,NFO,3,5.5,2.2,2.4,12,0.1,416,0,0,2,0,a
389,Matheus N.,Man City,MCI,2,5.9,2.2,3.7,11,1.0,213,0,0,1,1,a
161,Lavia,Chelsea,CHE,3,5.0,2.2,2.8,11,0.2,258,1,0,0,0,a
184,Grimes,Coventry City,COV,3,4.9,2.2,2.2,11,0.1,443,0,0,1,0,a
265,Berge,Fulham,FUL,3,4.9,2.2,2.2,11,0.3,349,0,0,2,0,a
372,Mac Allister,Liverpool,LIV,3,5.4,2.2,2.2,11,1.3,306,0,0,2,0,a
203,Canvot,Crystal Palace,CRY,2,4.8,2.2,2.5,10,0.2,360,0,0,1,0,a
418,Maguire,Man Utd,MUN,2,4.9,2.2,2.0,10,8.8,450,0,1,0,0,a
429,Rashford,Man Utd,MUN,3,7.0,2.2,2.0,10,1.5,351,0,0,1,0,d
452,Bruno G.,Arsenal,ARS,3,6.7,2.2,3.0,9,1.8,123,1,0,0,1,a
499,Pedro Porro,Spurs,TOT,2,5.4,2.2,3.0,9,7.8,198,0,0,1,1,d
519,Gallagher,Spurs,TOT,3,5.3,2.2,3.0,9,0.2,134,1,0,1,0,a
617,Cho,Hull City,HUL,3,5.0,2.2,2.2,9,0.0,72,1,0,0,0,a
565,M.Sangaré,Brentford,BRE,3,5.6,2.0,4.4,22,10.2,321,0,2,1,3,a
244,Armstrong,Everton,EVE,3,5.0,2.0,3.2,16,0.4,446,0,1,3,0,a
280,Coyle,Hull City,HUL,2,4.0,2.0,2.8,14,0.7,348,0,0,2,0,a
295,McBurnie,Hull City,HUL,4,5.5,2.0,2.6,13,1.9,441,0,2,3,0,a
210,Wharton,Crystal Palace,CRY,3,5.5,2.0,2.4,12,0.7,436,0,0,1,0,a
33,Mings,Aston Villa,AVL,2,4.5,2.0,2.5,10,0.4,261,0,0,1,0,a
166,N.Jackson,Aston Villa,AVL,4,6.5,2.0,2.5,10,1.4,286,1,0,1,1,a
534,Hume,Sunderland,SUN,2,4.3,2.0,2.5,10,2.9,206,0,0,1,0,a
46,Barkley,Aston Villa,AVL,3,5.0,2.0,2.0,10,0.3,308,0,0,1,0,a
61,Truffert,Bournemouth,BOU,2,5.4,2.0,2.0,10,3.0,450,0,0,0,2,a
67,Rayan,Bournemouth,BOU,3,6.3,2.0,2.0,10,1.6,434,0,0,0,0,a
545,Sadiki,Sunderland,SUN,3,4.9,2.0,2.0,10,0.2,410,0,0,1,0,a
423,Shaw,Man Utd,MUN,2,4.3,2.0,2.2,9,7.8,335,0,1,0,0,a
102,Yarmoliuk,Brentford,BRE,3,4.8,2.0,1.8,9,0.7,216,0,1,1,0,a
575,Yirenkyi,Coventry City,COV,3,4.8,2.0,1.8,9,0.1,265,0,0,2,0,a
209,Johnson,Everton,EVE,3,5.9,2.0,1.8,9,0.1,238,0,0,2,0,a
199,Benitez,Crystal Palace,CRY,1,4.5,2.0,4.0,8,0.1,180,0,0,1,0,a
640,Flemming,Ipswich Town,IPS,4,5.5,2.0,2.0,6,0.1,60,1,0,0,0,a
247,Hackney,Everton,EVE,3,5.4,1.8,2.0,10,0.2,137,0,1,1,0,a
393,Khusanov,Man City,MCI,2,5.4,1.8,3.0,9,1.4,268,0,0,1,0,a
36,Maatsen,Aston Villa,AVL,2,4.5,1.8,2.2,9,0.5,335,0,0,1,1,i
28,Martinez,Chelsea,CHE,1,5.0,1.8,2.2,9,4.8,360,0,0,0,0,a
104,Onyeka,Coventry City,COV,3,4.9,1.8,2.2,9,0.1,314,0,0,1,0,a
398,Foden,Man City,MCI,3,6.9,1.8,2.2,9,1.9,217,0,2,0,1,s
167,Delap,Nott'm Forest,NFO,4,5.6,1.8,2.2,9,2.8,277,1,0,1,0,a
522,Gray,Spurs,TOT,3,4.9,1.8,2.2,9,0.2,307,0,0,1,0,a
51,George Hemmings,Aston Villa,AVL,3,4.5,1.8,1.8,9,1.2,297,0,0,1,0,a
57,Petrović,Bournemouth,BOU,1,4.5,1.8,1.8,9,3.0,450,0,0,0,0,a
194,Thomas-Asante,Coventry City,COV,4,5.0,1.8,1.8,9,0.8,227,0,0,1,0,a
371,Gravenberch,Liverpool,LIV,3,5.8,1.8,1.8,9,1.1,190,0,1,0,0,a
224,Nketiah,Crystal Palace,CRY,4,5.5,1.8,2.0,8,0.5,175,0,1,0,0,a
439,Šeško,Man Utd,MUN,4,7.0,1.8,2.0,8,1.7,76,1,0,0,0,d
417,Dalot,Man Utd,MUN,2,4.9,1.8,1.6,8,1.6,346,0,0,0,0,a
581,Diomande,Nott'm Forest,NFO,2,5.4,1.8,2.3,7,0.5,163,0,0,0,0,a
347,Nmecha,Leeds,LEE,4,5.4,1.8,1.8,7,0.5,64,0,1,0,0,a
512,Kudus,Spurs,TOT,3,6.5,1.8,1.8,7,0.1,123,0,1,0,0,a
461,Touré,Newcastle,NEW,3,5.8,1.6,2.7,8,0.1,50,1,0,0,0,a
403,Sávio,Spurs,TOT,3,6.5,1.6,2.7,8,0.7,240,0,0,2,0,a
52,Alysson,Aston Villa,AVL,3,5.0,1.6,2.0,8,0.0,87,1,0,0,0,d
145,Fofana,Chelsea,CHE,2,5.0,1.6,2.0,8,0.2,312,0,0,0,0,a
148,Hato,Chelsea,CHE,2,4.5,1.6,2.0,8,0.8,258,0,2,0,0,a
401,Marmoush,Spurs,TOT,4,7.0,1.6,2.0,8,2.1,339,0,0,2,0,a
37,Lindelöf,Aston Villa,AVL,2,4.5,1.6,1.6,8,0.3,450,0,0,1,0,a
71,Cook,Bournemouth,BOU,3,5.0,1.6,1.6,8,0.2,180,0,0,2,0,a
462,Steur,Newcastle,NEW,3,4.9,1.6,1.6,8,0.1,223,0,0,1,0,a
11,Mosquera,Arsenal,ARS,2,5.3,1.5,6.0,12,1.7,168,0,0,2,0,a
267,Lukić,Ipswich Town,IPS,3,4.9,1.5,2.2,11,0.1,400,0,1,0,0,a
304,O'Shea,Ipswich Town,IPS,2,4.0,1.5,2.0,10,2.7,450,0,0,0,0,a
7,Lewis-Skelly,Arsenal,ARS,3,5.4,1.5,2.2,9,0.6,271,0,0,2,0,a
514,Tel,Spurs,TOT,3,5.7,1.5,2.0,8,0.2,257,0,0,1,0,a
315,Fatawu,Ipswich Town,IPS,3,5.4,1.5,1.6,8,0.2,352,0,1,0,0,s
562,Maeda,Ipswich Town,IPS,3,5.3,1.5,1.6,8,0.2,259,0,0,0,0,a
320,Akpom,Ipswich Town,IPS,4,5.0,1.5,2.3,7,1.2,78,1,0,0,0,a
506,Udogie,Spurs,TOT,2,4.4,1.5,2.3,7,0.3,86,0,0,1,0,a
536,Reinildo,Sunderland,SUN,2,4.4,1.5,1.8,7,0.3,360,0,0,1,0,a
525,Fernandes,Spurs,TOT,3,5.7,1.5,1.4,7,0.8,249,0,0,1,0,a
526,Solanke,Spurs,TOT,4,5.8,1.5,1.4,7,0.8,170,0,0,1,0,a
100,Carvalho,Brentford,BRE,3,5.0,1.5,6.0,6,0.0,3,1,0,0,0,a
287,Millar,Hull City,HUL,3,5.0,1.5,3.0,6,0.0,50,1,0,0,0,u
611,Wan-Bissaka,Aston Villa,AVL,2,4.5,1.5,1.5,6,0.2,152,0,0,0,0,a
419,Martinez,Man Utd,MUN,2,5.0,1.5,1.5,6,1.3,360,0,0,0,0,a
130,Wieffer,Brighton,BHA,2,4.9,1.4,3.5,7,0.2,156,0,0,1,1,i
328,Struijk,Brighton,BHA,2,4.9,1.4,2.3,7,0.2,98,0,0,1,0,d
456,J.Ramsey,Newcastle,NEW,3,4.9,1.4,2.3,7,0.3,69,1,0,0,0,i
642,Thomas,Hull City,HUL,3,5.5,1.3,1.3,4,0.0,119,0,0,0,0,a
634,Fernandez-Pardo,Newcastle,NEW,4,6.0,1.3,1.3,4,0.1,157,0,0,0,0,a
564,Scherpen,Ipswich Town,IPS,1,4.5,1.2,1.8,7,0.6,360,0,0,0,0,a
125,Georginio,Brighton,BHA,4,5.3,1.2,3.0,6,0.5,104,0,1,1,0,a
32,Cash,Aston Villa,AVL,2,4.4,1.2,1.5,6,4.9,296,0,0,1,0,a
175,van Ewijk,Coventry City,COV,2,4.0,1.2,1.5,6,8.9,360,0,0,0,0,d
238,Grealish,Everton,EVE,3,6.5,1.2,1.5,6,0.5,135,0,0,1,0,a
387,O'Reilly,Man City,MCI,2,6.3,1.2,1.5,6,11.1,163,0,0,0,0,a
592,Ouattara,Ipswich Town,IPS,2,4.0,1.2,1.2,6,0.9,131,0,0,0,0,a
186,Mason-Clark,Coventry City,COV,3,5.3,1.2,1.2,5,0.1,231,0,0,0,0,a
201,Muñoz,Nott'm Forest,NFO,2,5.4,1.2,1.2,5,5.8,257,0,0,0,0,a
313,Clarke,Ipswich Town,IPS,3,5.4,1.0,2.8,11,0.2,170,1,0,0,1,a
84,Collins,Brentford,BRE,2,5.4,1.0,3.3,10,1.0,196,0,0,1,0,i
576,Stroud,Hull City,HUL,3,5.0,1.0,1.8,7,0.1,249,0,0,2,0,a
95,O.Dango,Brentford,BRE,3,6.3,1.0,1.4,7,0.5,179,0,0,1,0,a
337,Aaronson,Leeds,LEE,3,5.3,1.0,1.4,7,0.5,194,0,0,1,0,a
543,Diarra,Sunderland,SUN,3,5.4,1.0,2.5,5,0.0,28,0,1,0,0,i
596,Ruggeri,Aston Villa,AVL,2,4.5,1.0,1.7,5,0.1,113,0,0,0,0,a
405,N.Gonzalez,Newcastle,NEW,3,5.5,1.0,1.7,5,0.2,164,0,0,1,0,a
75,Christie,Bournemouth,BOU,3,5.0,1.0,1.2,5,0.0,102,0,0,0,0,a
151,Acheampong,Chelsea,CHE,2,4.5,1.0,1.2,5,0.3,221,0,0,0,0,a
19,Zubimendi,Arsenal,ARS,3,5.3,1.0,1.0,5,0.6,89,0,0,0,0,a
90,Hickey,Brentford,BRE,2,4.5,1.0,1.0,5,0.1,152,0,0,0,0,a
583,Chavarria,Chelsea,CHE,2,4.9,1.0,1.0,5,0.1,208,0,0,0,0,a
585,Herrington,Hull City,HUL,2,4.0,1.0,1.0,5,0.6,197,0,0,0,0,a
589,Gourna-Douath,Hull City,HUL,3,5.0,1.0,1.3,4,0.0,138,0,0,1,0,a
633,Ahanor,Crystal Palace,CRY,2,4.5,1.0,3.0,3,0.0,90,0,0,0,0,a
635,Larsson,Fulham,FUL,3,5.0,1.0,1.0,3,0.0,37,0,0,0,0,a
646,Fofana,Sunderland,SUN,3,5.5,1.0,1.0,3,0.0,60,0,0,0,0,a
662,Nicoll-Jazuli,Chelsea,CHE,3,4.5,1.0,1.0,1,0.0,3,0,0,0,0,a
473,Aina,Nott'm Forest,NFO,2,4.4,0.8,2.0,8,2.4,306,0,0,1,0,a
246,Röhl,Everton,EVE,3,4.9,0.8,2.0,6,0.0,249,0,0,1,0,i
198,Henderson,Crystal Palace,CRY,1,5.0,0.8,1.7,5,1.3,270,0,0,0,0,i
