id,web_name,team_name,team_short_name,element_type,now_cost,form,points_per_game,total_points,selected_by_percent,minutes,goals_scored,assists,clean_sheets,bonus,status
200,Anthony,Burnley,BUR,3,5.0,4.0,3.4,127,2.4,2717,8,4,4,6,a
121,Damsgaard,Brentford,BRE,3,5.6,4.0,3.4,113,0.8,2046,4,4,5,9,a
487,Barnes,Newcastle,NEW,3,6.1,4.0,2.9,106,1.3,1951,7,1,5,9,a
502,Sels,Nott'm Forest,NFO,1,4.6,4.0,3.4,105,5.0,2667,0,0,7,3,a
584,Tel,Spurs,TOT,3,6.2,4.0,2.5,78,0.5,1334,4,2,3,7,a
358,Tanaka,Leeds,LEE,3,4.8,4.0,2.4,67,0.2,1307,2,1,3,4,a
52,J.Ramsey,Newcastle,NEW,3,5.3,4.0,2.2,62,0.3,1441,2,3,1,3,a
511,Morato,Nott'm Forest,NFO,2,4.3,4.0,2.5,53,0.1,1340,1,0,2,1,a
796,Gallagher,Spurs,TOT,3,5.0,4.0,2.8,44,0.2,1183,1,1,2,3,a
488,Bruno G.,Newcastle,NEW,3,6.9,3.8,5.3,154,6.5,2456,9,7,6,22,a
242,Dewsbury-Hall,Everton,EVE,3,5.3,3.8,4.9,151,7.9,2629,8,7,8,18,a
660,Stach,Leeds,LEE,3,4.8,3.8,4.7,137,1.7,2369,5,6,7,14,i
160,Minteh,Brighton,BHA,3,5.5,3.8,3.4,117,2.5,2389,3,8,11,9,a
107,Lewis-Potter,Brentford,BRE,2,4.8,3.8,3.2,115,1.5,1960,3,4,9,5,a
730,Brobbey,Sunderland,SUN,4,5.3,3.8,3.0,92,0.9,1920,7,2,6,12,a
475,Botman,Newcastle,NEW,2,4.9,3.8,3.6,89,0.5,1834,1,1,5,6,a
749,Mané,Wolves,WOL,4,4.2,3.8,2.7,74,1.4,1787,3,2,5,9,a
267,Sarr,Crystal Palace,CRY,3,6.4,3.7,4.2,117,5.6,2173,9,2,9,9,a
450,Cunha,Man Utd,MUN,3,8.1,3.6,4.3,143,8.7,2493,10,4,8,14,a
606,Mavropanos,West Ham,WHU,2,4.5,3.6,3.9,122,2.6,2532,3,0,6,5,a
20,Trossard,Arsenal,ARS,3,6.6,3.6,3.8,119,1.8,1997,6,6,11,11,a
613,Souček,West Ham,WHU,3,5.7,3.6,2.9,103,0.5,2190,5,2,7,9,a
585,Bentancur,Spurs,TOT,3,5.2,3.6,3.3,86,0.2,1880,1,1,8,4,a
679,Hermansen,West Ham,WHU,1,4.2,3.6,4.2,76,1.0,1620,0,1,7,8,a
438,Mazraoui,Man Utd,MUN,2,4.9,3.6,2.6,53,0.3,977,0,0,5,6,a
728,Röhl,Everton,EVE,3,5.0,3.6,2.2,36,0.0,675,1,1,2,2,a
320,Diop,Fulham,FUL,2,4.3,3.6,2.4,31,0.1,812,1,0,1,3,a
670,Roefs,Sunderland,SUN,1,4.8,3.5,3.9,136,8.0,3150,0,0,10,12,a
541,Reinildo,Sunderland,SUN,2,3.8,3.5,3.0,74,3.0,1966,0,2,6,6,a
47,Rogers,Aston Villa,AVL,3,7.3,3.4,4.6,169,20.2,3280,10,8,9,17,a
457,Casemiro,Man Utd,MUN,3,5.8,3.4,4.9,165,3.8,2575,9,4,9,20,a
390,Gravenberch,Liverpool,LIV,3,5.4,3.4,4.0,144,3.7,2991,5,5,9,17,a
414,Foden,Man City,MCI,3,8.0,3.4,4.0,131,7.8,2078,7,5,11,13,a
129,Yarmoliuk,Brentford,BRE,3,5.0,3.4,2.8,104,0.1,2652,1,3,8,1,a
318,Bassey,Fulham,FUL,2,4.4,3.4,3.4,103,0.8,2532,1,1,7,9,a
50,Buendía,Aston Villa,AVL,3,5.3,3.4,2.8,102,0.4,1753,6,2,3,10,a
310,Barry,Everton,EVE,4,5.7,3.4,2.5,95,0.8,1898,8,0,7,9,a
636,S.Bueno,Wolves,WOL,2,4.4,3.4,3.2,92,0.2,2552,3,2,4,4,a
573,Spence,Spurs,TOT,2,4.1,3.4,2.6,78,0.9,2049,0,0,9,3,a
791,Taty,West Ham,WHU,4,5.5,3.4,3.4,61,0.3,1384,6,1,9,5,a
55,Barkley,Aston Villa,AVL,3,4.8,3.4,2.7,56,0.1,844,3,2,1,5,a
30,Havertz,Arsenal,ARS,4,7.3,3.4,3.0,36,0.7,577,2,3,4,3,a
567,Kinsky,Spurs,TOT,1,3.9,3.4,2.9,20,1.9,630,0,0,2,0,a
273,Wharton,Crystal Palace,CRY,3,5.0,3.3,3.3,112,0.7,2552,1,6,8,8,a
736,Donnarumma,Man City,MCI,1,5.6,3.2,4.0,135,9.3,3060,0,0,15,5,a
683,Alderete,Sunderland,SUN,2,4.1,3.2,3.8,125,4.9,2797,1,1,10,5,d
575,Van de Ven,Spurs,TOT,2,4.4,3.2,3.3,116,17.6,3041,4,1,9,10,a
266,Eze,Arsenal,ARS,3,7.3,3.2,3.4,113,8.7,1885,7,3,11,8,a
7,Calafiori,Arsenal,ARS,2,5.6,3.2,4.2,109,6.0,1697,1,2,13,6,a
706,Justin,Leeds,LEE,2,4.0,3.2,3.2,94,2.3,1893,2,1,6,9,a
722,Florentino,Burnley,BUR,3,5.0,3.2,2.7,84,0.0,2100,0,2,2,0,a
783,Groß,Brighton,BHA,3,5.6,3.2,4.1,78,3.0,1636,1,6,6,10,a
18,Madueke,Arsenal,ARS,3,6.8,3.2,2.8,72,0.8,1205,3,1,8,9,a
413,Marmoush,Man City,MCI,3,8.3,3.2,2.7,56,2.9,691,3,3,4,5,a
246,Andrey Santos,Chelsea,CHE,3,4.4,3.2,1.7,47,0.3,1247,1,0,1,3,a
10,Lewis-Skelly,Arsenal,ARS,2,5.0,3.2,1.4,29,1.9,697,0,0,2,0,a
21,Rice,Arsenal,ARS,3,7.2,3.0,5.1,184,23.3,3093,4,9,18,23,a
139,Verbruggen,Brighton,BHA,1,4.6,3.0,3.4,130,9.3,3420,0,0,10,6,a
106,Collins,Brentford,BRE,2,4.9,3.0,3.7,129,2.4,2971,1,2,9,7,a
120,Schade,Brentford,BRE,3,6.8,3.0,3.6,125,1.3,2744,8,5,11,5,a
235,Palmer,Chelsea,CHE,3,10.3,3.0,4.4,114,12.6,1954,10,2,3,11,a
489,J.Murphy,Newcastle,NEW,3,5.9,3.0,2.5,82,0.6,1606,3,2,8,5,a
437,Martinez,Man Utd,MUN,2,4.8,3.0,2.8,51,0.4,1229,0,0,5,3,a
817,Armstrong,Wolves,WOL,4,5.1,3.0,2.8,39,0.1,1141,2,2,3,1,a
249,João Pedro,Chelsea,CHE,4,7.4,2.8,5.1,177,34.8,2658,15,9,10,30,a
303,Garner,Everton,EVE,3,5.2,2.8,4.2,159,3.6,3413,2,7,11,13,a
151,Van Hecke,Brighton,BHA,2,4.7,2.8,4.1,148,10.7,3210,3,3,10,8,a
90,Scott,Bournemouth,BOU,3,4.9,2.8,3.7,136,2.1,2848,3,2,11,9,a
384,Gakpo,Liverpool,LIV,3,7.3,2.8,3.6,131,5.6,2736,7,5,10,5,a
236,Neto,Chelsea,CHE,3,7.0,2.8,3.7,125,3.9,2629,5,7,11,9,a
113,Van den Berg,Brentford,BRE,2,4.4,2.8,3.5,113,1.0,2761,0,3,8,3,a
54,McGinn,Aston Villa,AVL,3,5.3,2.8,3.4,103,0.7,2136,5,4,8,6,a
469,Pope,Newcastle,NEW,1,5.0,2.8,3.6,96,4.5,2416,0,1,7,3,a
476,Burn,Newcastle,NEW,2,5.0,2.8,3.2,93,3.6,2195,1,3,6,5,a
452,Amad,Man Utd,MUN,3,6.2,2.8,2.8,91,1.3,2339,2,5,6,7,a
85,Adams,Bournemouth,BOU,3,4.9,2.8,3.1,77,0.3,1769,2,2,7,3,a
167,Baleba,Brighton,BHA,3,4.5,2.8,1.8,56,1.5,1646,0,0,7,0,a
734,Bakwa,Nott'm Forest,NFO,3,5.9,2.8,1.9,26,0.0,549,0,2,2,1,a
256,Muñoz,Crystal Palace,CRY,2,5.9,2.7,4.7,136,9.2,2400,4,4,10,9,a
283,Mateta,Crystal Palace,CRY,4,7.6,2.7,3.6,114,8.1,2210,12,0,8,13,a
136,Thiago,Brentford,BRE,4,7.2,2.6,4.8,181,30.2,3282,22,1,10,22,a
32,Martinez,Aston Villa,AVL,1,5.0,2.6,3.8,120,4.4,2835,0,1,7,11,a
681,Šeško,Man Utd,MUN,4,7.2,2.6,3.7,111,4.6,1630,11,2,2,19,d
714,Woltemade,Newcastle,NEW,4,6.7,2.6,3.3,108,6.5,1896,8,4,8,12,a
671,Wilson,West Ham,WHU,4,5.8,2.6,2.5,80,0.6,1234,7,2,1,7,a
332,Lukić,Fulham,FUL,3,4.9,2.6,2.6,67,0.1,1730,1,4,6,4,a
815,Disasi,West Ham,WHU,2,4.5,2.6,3.5,49,0.2,1254,0,0,6,1,a
11,White,Arsenal,ARS,2,5.1,2.6,3.8,45,0.5,699,0,1,5,3,i
415,Savinho,Man City,MCI,3,6.9,2.6,1.8,43,0.4,817,1,2,3,1,a
178,Welbeck,Brighton,BHA,4,6.3,2.5,3.4,126,8.4,2249,13,1,10,18,a
148,F.Kadıoğlu,Brighton,BHA,2,4.5,2.5,3.2,118,1.4,3130,1,2,10,7,a
97,Evanilson,Bournemouth,BOU,4,6.6,2.5,3.2,115,2.4,2741,6,7,11,6,a
526,Igor Jesus,Nott'm Forest,NFO,4,5.9,2.5,3.1,114,2.4,2293,6,6,9,13,a
698,Okafor,Leeds,LEE,3,5.5,2.5,3.9,109,0.9,1553,8,3,6,11,i
552,Sadiki,Sunderland,SUN,3,4.9,2.5,2.4,80,0.1,2891,0,2,9,0,a
539,O'Nien,Sunderland,SUN,2,4.0,2.5,2.2,26,0.1,565,0,1,2,1,a
417,Cherki,Man City,MCI,3,6.5,2.4,4.1,135,17.4,1772,4,13,8,16,a
295,Keane,Everton,EVE,2,4.5,2.4,4.0,131,3.1,2588,3,1,7,8,a
382,Wirtz,Liverpool,LIV,3,8.3,2.4,3.8,125,8.5,2374,5,4,10,17,a
317,Andersen,Fulham,FUL,2,4.4,2.4,3.7,123,2.8,2882,0,1,8,8,s
615,Summerville,West Ham,WHU,3,5.4,2.4,3.5,110,1.6,2470,5,4,8,10,a
311,Beto,Everton,EVE,4,5.1,2.4,2.8,104,3.3,1551,9,1,5,15,a
725,Hincapie,Arsenal,ARS,2,5.1,2.4,3.5,87,0.9,1787,1,2,5,7,a
635,R.Gomes,Wolves,WOL,2,4.4,2.4,2.2,48,0.1,954,3,0,1,0,a
329,Wilson,Fulham,FUL,3,5.8,2.2,4.7,168,17.4,2674,10,9,9,21,a
348,Rodon,Leeds,LEE,2,3.9,2.2,3.1,109,3.0,2952,2,0,6,5,a
646,J.Gomes,Wolves,WOL,3,5.3,2.2,3.1,107,0.3,2829,1,2,4,6,a
603,Diouf,West Ham,WHU,2,4.1,2.2,3.2,104,2.4,2706,0,6,9,3,a
416,Bernardo,Man City,MCI,3,6.2,2.2,2.7,102,0.7,2869,2,4,13,4,a
676,Ugochukwu,Burnley,BUR,3,5.0,2.2,2.8,97,0.1,2330,3,3,3,5,a
643,André,Wolves,WOL,3,5.2,2.2,2.7,96,0.1,2760,1,0,2,4,a
328,Sessegnon,Fulham,FUL,3,5.4,2.2,3.5,95,0.1,1816,3,3,6,8,a
693,Hutchinson,Nott'm Forest,NFO,3,5.4,2.2,2.6,82,0.1,1676,1,7,6,3,a
325,Smith Rowe,Fulham,FUL,3,5.6,2.2,2.2,80,0.5,1909,3,1,6,1,a
628,José Sá,Wolves,WOL,1,4.2,2.2,3.0,68,1.1,2070,0,0,4,8,a
48,Tielemans,Aston Villa,AVL,3,5.9,2.2,2.7,68,0.7,1857,0,4,4,3,a
406,Khusanov,Man City,MCI,2,5.4,2.2,3.2,67,0.7,1427,0,0,6,3,a
455,Mount,Man Utd,MUN,3,5.9,2.2,2.5,58,0.3,1010,3,0,5,3,a
724,Geertruida,Sunderland,SUN,2,4.5,2.2,2.0,55,0.1,1681,0,0,3,0,a
686,Ngumoha,Liverpool,LIV,3,4.3,2.2,2.3,43,1.4,547,2,1,2,4,a
662,Mosquera,Arsenal,ARS,2,5.3,2.2,2.0,40,0.3,986,0,0,3,1,a
574,Udogie,Spurs,TOT,2,4.3,2.2,1.4,29,0.3,1335,0,1,1,1,a
26,Zubimendi,Arsenal,ARS,3,4.9,2.0,3.5,133,2.7,2991,5,1,16,9,a
299,Ndiaye,Everton,EVE,3,6.3,2.0,4.0,128,4.7,2781,6,3,8,7,a
505,Milenković,Nott'm Forest,NFO,2,5.1,2.0,3.1,119,3.3,3375,0,1,9,2,a
241,Caicedo,Chelsea,CHE,3,5.7,2.0,3.3,110,7.1,2796,3,1,6,10,a
191,Estève,Burnley,BUR,2,3.8,2.0,2.5,85,7.0,2933,0,0,3,0,a
633,H.Bueno,Wolves,WOL,2,4.3,2.0,2.4,83,0.2,2359,1,3,4,4,a
17,Ødegaard,Arsenal,ARS,3,7.8,2.0,3.1,74,1.7,1363,1,7,6,5,a
304,Iroegbunam,Everton,EVE,3,4.8,2.0,2.3,68,0.0,1477,0,3,8,1,a
271,Kamada,Crystal Palace,CRY,3,5.0,2.0,2.4,67,0.1,1899,0,2,6,0,a
634,Mosquera,Wolves,WOL,2,4.3,2.0,2.3,61,0.1,2137,0,0,4,3,a
372,Robertson,Liverpool,LIV,2,5.7,2.0,2.3,55,1.2,1165,1,0,4,4,a
152,Veltman,Brighton,BHA,2,4.3,2.0,1.9,46,0.1,1047,1,0,2,1,a
637,Toti,Wolves,WOL,2,4.2,2.0,2.2,41,0.1,1423,0,0,1,0,a
494,Willock,Newcastle,NEW,3,5.0,2.0,1.6,38,0.1,972,0,2,3,0,a
345,Bornauw,Leeds,LEE,2,3.8,2.0,2.1,25,0.1,429,0,0,2,0,a
426,McAtee,Nott'm Forest,NFO,3,5.0,2.0,1.2,17,0.1,288,0,1,0,0,a
814,Netz,Nott'm Forest,NFO,2,4.5,2.0,1.6,11,0.0,353,0,0,0,0,a
227,Colwill,Chelsea,CHE,2,4.7,2.0,2.7,8,0.2,225,0,0,0,0,a
407,Matheus N.,Man City,MCI,2,5.3,1.8,4.5,154,2.9,2861,1,8,12,16,a
257,Lacroix,Crystal Palace,CRY,2,5.2,1.8,4.4,154,7.1,3085,1,2,11,11,a
684,Thiaw,Newcastle,NEW,2,4.9,1.8,3.6,126,4.7,2963,4,0,5,12,a
36,Cash,Aston Villa,AVL,2,4.6,1.8,3.3,117,7.4,3016,3,3,8,7,a
293,O'Brien,Everton,EVE,2,4.9,1.8,3.1,116,0.7,3118,1,3,10,2,a
110,Kayode,Brentford,BRE,2,4.6,1.8,3.1,113,1.0,3258,1,2,10,9,a
224,Cucurella,Chelsea,CHE,2,6.1,1.8,3.1,104,14.6,2706,1,4,9,5,a
342,Bogle,Leeds,LEE,2,4.4,1.8,2.8,96,0.4,2795,1,5,6,1,a
560,Isidor,Sunderland,SUN,4,5.0,1.8,2.3,74,1.3,1148,6,1,4,7,a
207,Hannibal,Burnley,BUR,3,4.7,1.8,2.2,59,0.1,1219,1,5,2,4,a
659,Walker-Peters,West Ham,WHU,2,4.2,1.8,2.3,53,0.3,1378,1,0,4,0,a
499,Isak,Liverpool,LIV,4,10.3,1.8,2.9,41,3.8,694,3,1,1,4,a
331,Cairney,Fulham,FUL,3,4.8,1.8,1.7,41,0.0,756,2,0,2,1,a
198,Tuanzebe,Burnley,BUR,2,3.9,1.8,2.4,34,0.9,1201,1,0,1,0,a
183,Weiss,Burnley,BUR,1,4.2,1.8,2.3,7,0.2,270,0,0,0,0,a
654,Strand Larsen,Crystal Palace,CRY,4,5.8,1.7,2.1,75,1.4,2301,4,1,5,3,a
723,Canvot,Crystal Palace,CRY,2,4.5,1.7,3.6,72,0.5,1331,0,0,5,9,a
411,O'Reilly,Man City,MCI,2,5.3,1.6,4.7,160,19.2,2643,5,4,14,10,a
287,Pickford,Everton,EVE,1,5.6,1.6,3.6,135,13.0,3420,0,0,11,11,a
374,Konaté,Liverpool,LIV,2,5.4,1.6,3.6,129,3.8,3090,1,0,10,8,a
381,M.Salah,Liverpool,LIV,3,14.0,1.6,4.6,123,15.2,2144,7,7,7,11,a
709,Krejčí,Wolves,WOL,2,4.5,1.6,2.4,68,0.1,2356,2,2,3,1,a
727,Chukwueze,Fulham,FUL,3,5.3,1.6,2.7,62,0.1,1067,3,4,2,1,a
19,Martinelli,Arsenal,ARS,3,6.8,1.6,1.9,57,0.9,1065,1,5,2,3,a
642,Hee Chan,Wolves,WOL,3,5.6,1.6,2.1,54,0.1,1439,2,2,2,0,a
39,Maatsen,Aston Villa,AVL,2,4.2,1.6,1.8,54,0.5,1590,0,1,2,1,a
424,Bobb,Fulham,FUL,3,5.1,1.6,1.8,42,0.2,1030,0,2,4,0,a
405,Aké,Man City,MCI,2,5.2,1.6,2.0,36,0.6,686,0,0,3,1,a
49,Bailey,Aston Villa,AVL,3,5.5,1.6,1.6,21,0.1,450,0,2,0,0,a
258,Mitchell,Crystal Palace,CRY,2,5.0,1.5,3.6,135,2.3,3253,1,3,12,8,a
508,N.Williams,Nott'm Forest,NFO,2,4.8,1.5,3.5,128,4.2,3203,2,3,9,15,a
553,Talbi,Sunderland,SUN,3,4.9,1.5,3.0,83,0.2,1553,4,2,7,6,i
713,A.Jimenez,Bournemouth,BOU,2,4.5,1.5,2.4,74,0.1,2315,1,2,6,2,a
187,Walker,Burnley,BUR,2,4.4,1.5,1.9,70,1.2,3095,0,2,4,3,a
86,Brooks,Bournemouth,BOU,3,5.0,1.5,1.9,59,0.2,1188,1,3,5,4,a
525,Wood,Nott'm Forest,NFO,4,7.1,1.5,2.7,41,4.7,896,3,0,2,4,a
510,Jair Cunha,Nott'm Forest,NFO,2,4.2,1.5,1.4,13,0.1,514,0,0,0,0,a
37,Digne,Aston Villa,AVL,2,4.5,1.4,3.1,97,1.5,1842,0,7,7,5,a
330,Berge,Fulham,FUL,3,4.9,1.4,2.6,91,0.1,2904,0,3,8,3,a
421,Rodrigo,Man City,MCI,3,6.3,1.4,3.3,69,0.5,1510,1,1,5,6,a
402,Aït-Nouri,Man City,MCI,2,5.7,1.4,3.5,60,4.1,971,0,2,5,9,a
726,Kolo Muani,Spurs,TOT,4,6.9,1.4,1.7,52,0.4,1655,1,1,4,1,a
338,Muniz,Fulham,FUL,4,5.3,1.4,1.7,36,0.7,987,1,1,3,3,a
785,Pablo,West Ham,WHU,4,5.4,1.4,1.9,26,0.0,819,0,1,3,0,a
422,Kovačić,Man City,MCI,3,5.8,1.4,1.5,9,0.0,125,0,1,0,0,a
712,Yeremy,Crystal Palace,CRY,3,5.8,1.3,2.3,77,0.2,2074,2,2,7,3,a
580,Johnson,Crystal Palace,CRY,3,6.5,1.3,1.9,65,2.4,1710,2,1,6,2,a
253,Henderson,Crystal Palace,CRY,1,5.1,1.2,3.5,131,9.0,3330,0,0,11,7,a
350,Aaronson,Leeds,LEE,3,5.4,1.2,3.4,126,0.8,2449,4,8,9,5,a
220,Sánchez,Chelsea,CHE,1,4.8,1.2,3.2,113,10.3,3040,0,1,9,7,a
337,Raúl,Fulham,FUL,4,5.9,1.2,3.1,112,1.8,2183,9,5,9,7,a
440,Dalot,Man Utd,MUN,2,4.5,1.2,3.3,111,3.8,2609,1,6,7,9,a
427,Reijnders,Man City,MCI,3,5.0,1.2,3.3,92,8.9,1623,5,3,7,6,a
521,Sangaré,Nott'm Forest,NFO,3,4.9,1.2,3.2,89,0.1,2073,2,2,8,2,a
491,Tonali,Newcastle,NEW,3,5.3,1.2,2.3,81,1.0,2534,0,2,7,2,d
108,Ajer,Brentford,BRE,2,4.4,1.2,2.8,76,0.2,1805,0,2,5,1,a
490,Joelinton,Newcastle,NEW,3,5.9,1.2,2.7,73,0.3,1950,2,1,5,2,i
365,Nmecha,Leeds,LEE,4,5.0,1.2,2.4,73,0.5,1065,6,1,3,8,a
272,Lerma,Crystal Palace,CRY,3,4.9,1.2,2.2,69,0.1,1722,0,5,7,3,a
720,Tolu,Wolves,WOL,4,5.1,1.2,2.0,66,0.1,1402,3,2,3,4,a
544,Diarra,Sunderland,SUN,3,5.3,1.2,3.2,65,0.1,1403,2,6,5,3,a
230,Fofana,Chelsea,CHE,2,4.4,1.2,2.6,65,0.4,1718,0,2,4,3,s
41,Pau,Aston Villa,AVL,2,4.3,1.2,3.0,64,0.3,1673,0,2,5,2,a
423,N.Gonzalez,Man City,MCI,3,5.9,1.2,2.5,63,0.1,1561,1,0,7,1,a
731,Kevin,Fulham,FUL,3,5.7,1.2,1.9,49,0.1,1030,1,3,4,0,a
519,Dominguez,Nott'm Forest,NFO,3,5.0,1.2,1.8,48,0.0,1168,1,1,3,3,a
614,Ward-Prowse,Burnley,BUR,3,5.6,1.2,2.2,40,0.2,1092,0,1,2,0,a
44,Bogarde,Aston Villa,AVL,2,4.0,1.2,1.4,40,0.5,1042,0,0,2,4,a
551,Rigg,Sunderland,SUN,3,4.7,1.2,2.0,36,0.1,758,1,1,3,1,a
682,Møller Wolfe,Wolves,WOL,2,4.2,1.2,1.6,35,0.1,1042,0,2,1,0,a
522,Yates,Nott'm Forest,NFO,3,4.7,1.2,1.4,30,0.1,602,0,2,0,0,a
135,Wissa,Newcastle,NEW,4,7.3,1.2,1.4,27,0.6,517,1,1,1,0,a
195,Lucas Pires,Burnley,BUR,2,3.8,1.2,1.2,25,0.3,1405,0,0,1,0,a
31,G.Jesus,Arsenal,ARS,4,6.4,1.2,1.7,24,0.4,418,3,0,1,0,a
353,James,Leeds,LEE,3,5.2,1.2,1.2,23,0.1,547,0,0,1,0,a
