can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,team_short_name
True,True,,,500040,0,0,0,0,-35.0,-152,"[{'offset': 0, 'projected_percent': '-36.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-40.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-44.8', 'likelihood': -3}]",,False,0,2,3.0,3.0,0,Cristhian,3.0,11,False,,,5.5,500040.jpg,6.0,False,Mosquera,5.4,False,,a,1,3,6,20315,4905,68817,22868,0.5,1.1,Mosquera,,200.0,2025-07-24,2004-06-27,False,p500040,90,0,0,1,0,0,0,0,0,0,0,0,27,14.4,0.6,0.0,1.5,6,3,0,6,1,0.00,0.00,0.00,0.20,,,,,,,[],,119,55,246,89,572,201,210,82,0.0,0.0,0.0,0.0,0.2,0.0,187,26,106,39,43,16,68,27,1.0,1.0,6.0,Arsenal,ARS
True,True,,,223340,0,0,0,0,11.7,-226,"[{'offset': 0, 'projected_percent': '10.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '7.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.2', 'likelihood': 1}]",,False,0,3,4.5,4.5,0,Bukayo,4.5,12,False,,,9.5,223340.jpg,9.0,False,Saka,10.1,False,,a,1,3,9,103446,14533,67733,32503,0.5,0.9,Saka,,241.0,2018-11-28,2001-09-05,False,p223340,67,1,0,1,0,0,0,0,0,0,0,1,36,42.8,26.1,33.0,10.2,2,4,1,7,1,0.64,0.08,0.72,0.06,2.0,,2.0,,1.0,,[],,21,11,43,29,25,12,12,9,0.86,0.0,0.11,0.97,0.08,0.0,4,3,71,34,14,7,40,16,1.34,1.34,9.4,Arsenal,ARS
True,True,,,204480,0,0,0,0,-49.5,-538,"[{'offset': 0, 'projected_percent': '-51.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-56.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-61.2', 'likelihood': -3}]",,False,0,3,1.5,1.5,0,Declan,1.5,13,False,,,7.5,204480.jpg,3.0,False,Rice,16.0,False,,a,1,3,3,43442,7955,229719,71997,0.2,0.4,Rice,,241.0,2023-07-15,1999-01-14,False,p204480,67,0,0,1,0,0,0,0,0,0,0,0,10,6.8,6.4,2.0,1.5,3,3,0,6,1,0.07,0.08,0.15,0.06,1.0,,1.0,,,,[],,193,77,136,80,187,95,213,96,0.09,0.0,0.11,0.2,0.08,0.0,15,9,205,97,124,56,26,9,1.34,1.34,8.06,Arsenal,ARS
True,True,,,232413,-1,1,-1,1,-11.0,-69,"[{'offset': 0, 'projected_percent': '-12.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-16.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-19.5', 'likelihood': -1}]",,False,0,3,0.5,0.5,0,Eberechi,0.5,14,False,,,6.4,232413.jpg,1.0,False,Eze,1.7,False,,a,1,3,1,8858,3142,55712,11220,0.1,0.2,Eze,,241.0,2025-08-23,1998-06-29,False,p232413,14,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1.8,1.0,0.1,0,2,0,2,0,0.04,0.00,0.04,0.15,,,3.0,,,,[],,610,267,192,112,193,99,294,140,0.26,0.0,0.0,0.26,0.96,0.0,52,36,343,164,328,160,148,43,0.0,0.0,12.86,Arsenal,ARS
True,True,,,184029,0,0,1,-1,9.2,29,"[{'offset': 0, 'projected_percent': '9.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '9.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '10.1', 'likelihood': 1}]",,False,0,3,5.5,5.5,0,Martin,5.5,15,False,,,6.6,184029.jpg,11.0,False,Ødegaard,11.9,False,,a,1,3,11,334948,45389,69599,32739,0.8,1.7,Ødegaard,,161.0,2021-08-20,1998-12-17,False,p184029,75,1,0,1,0,0,0,0,0,0,0,3,41,50.6,41.5,31.0,12.3,1,4,3,8,1,0.21,0.10,0.31,0.06,4.0,,,,3.0,,[],,6,4,13,11,27,13,6,5,0.25,0.0,0.12,0.37,0.07,0.0,31,20,45,23,4,3,34,12,1.2,1.2,9.6,Arsenal,ARS
True,True,,,248857,0,0,-1,1,-25.3,-5,"[{'offset': 0, 'projected_percent': '-26.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-28.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-30.7', 'likelihood': -2}]",,False,0,3,0.5,0.5,0,Noni,0.5,16,False,,,6.4,248857.jpg,1.0,False,Madueke,0.3,False,,a,1,3,1,2035,623,10180,1949,0.1,0.2,Madueke,,241.0,2025-07-18,2002-03-10,False,p248857,22,0,0,0,0,0,0,0,0,0,0,0,8,9.4,43.1,0.0,5.3,0,2,0,2,0,0.00,0.04,0.04,0.15,6.0,,,,,,[],,171,67,11,9,609,265,70,37,0.0,0.0,0.16,0.16,0.61,0.0,53,37,344,165,329,161,299,102,0.0,0.0,8.18,Arsenal,ARS
True,True,,,195384,-1,1,-1,1,-13.7,-40,"[{'offset': 0, 'projected_percent': '-16.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-22.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-28.1', 'likelihood': -2}]",,False,0,3,0.5,0.5,0,Mikel,0.5,17,False,,,5.9,195384.jpg,1.0,False,Merino Zazón,0.6,False,,a,1,3,1,3820,1398,20181,4924,0.1,0.2,Merino,,200.0,2024-08-27,1996-06-22,False,p195384,14,0,0,0,0,0,0,0,0,0,0,0,5,3.6,1.2,14.0,1.9,0,2,0,2,0,0.14,0.02,0.16,0.15,,,,,,,[],,233,103,216,121,73,40,186,83,0.9,0.0,0.13,1.03,0.96,0.0,99,61,333,157,317,153,249,83,0.0,0.0,12.86,Arsenal,ARS
True,True,,,444145,0,0,-1,1,-47.0,-16,"[{'offset': 0, 'projected_percent': '-52.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-64.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-76.6', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Gabriel,0.0,18,False,,,6.4,444145.jpg,0.0,False,Martinelli Silva,0.2,False,,a,1,3,0,1877,559,8846,1810,0.0,0.0,Martinelli,Gabriel Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,611,268,613,269,610,266,613,269,0.0,0.0,0.0,0.0,0.0,0.0,54,38,612,269,612,269,350,129,0.0,0.0,0.0,Arsenal,ARS
True,True,,,481655,-1,1,-1,1,-8.3,-42,"[{'offset': 0, 'projected_percent': '-10.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.7', 'likelihood': -1}]",,False,0,3,0.5,0.5,0,Martín,0.5,19,False,,,5.4,481655.jpg,1.0,False,Zubimendi Ibáñez,0.9,False,,a,1,3,1,3438,1859,26291,5699,0.1,0.2,Zubimendi,,200.0,2025-07-06,1999-02-02,False,p481655,22,0,0,0,0,0,0,0,0,0,0,0,3,3.8,2.3,0.0,0.6,0,2,1,3,0,0.00,0.02,0.02,0.15,,,,,,,[],,228,100,178,104,523,211,253,114,0.0,0.0,0.08,0.08,0.61,0.0,219,135,315,148,294,138,202,66,0.0,0.0,12.27,Arsenal,ARS
True,True,,,616077,0,0,-1,1,-25.0,-1,"[{'offset': 0, 'projected_percent': '-25.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-26.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-27.9', 'likelihood': -2}]",,False,0,3,0.0,0.0,0,Max,0.0,20,False,,,5.4,616077.jpg,0.0,False,Dowman,0.1,False,,a,1,3,0,812,339,3046,716,0.0,0.0,Dowman,,241.0,2025-07-22,2009-12-31,False,p616077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,547,230,559,238,527,215,561,236,0.0,0.0,0.0,0.0,0.0,0.0,225,140,579,246,579,246,449,180,0.0,0.0,0.0,Arsenal,ARS
True,True,,,499175,-1,1,-1,1,-1.6,1,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Ethan,0.0,22,False,,,5.4,499175.jpg,0.0,False,Nwaneri,0.0,False,,a,1,3,0,159,83,445,121,0.0,0.0,Nwaneri,,241.0,2022-09-17,2007-03-21,False,p499175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,546,229,558,237,526,214,560,235,0.0,0.0,0.0,0.0,0.0,0.0,223,138,578,245,578,245,582,246,0.0,0.0,0.0,Arsenal,ARS
True,True,,,438098,0,0,0,0,-47.1,2,"[{'offset': 0, 'projected_percent': '-37.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-14.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Fábio,0.0,23,False,,,5.5,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,a,1,3,0,169,89,293,78,0.0,0.0,Fábio Vieira,Fábio Vieira,173.0,2022-06-21,2000-05-30,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,564,239,577,247,556,233,577,245,0.0,0.0,0.0,0.0,0.0,0.0,161,100,590,253,590,253,590,251,0.0,0.0,0.0,Arsenal,ARS
True,False,0.0,,200641,0,0,0,0,0.0,-1,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Reiss,0.0,24,False,has departed the club as a free agent.,2026-08-29T00:33:08.556767Z,5.5,200641.jpg,0.0,False,Nelson,0.0,False,,u,1,3,0,68,4,319,147,0.0,0.0,Nelson,,241.0,2017-07-12,1999-12-10,False,p200641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,555,233,569,241,542,223,569,239,0.0,0.0,0.0,0.0,0.0,0.0,135,84,586,249,586,249,599,256,0.0,0.0,0.0,Arsenal,ARS
True,True,,,224117,0,0,-1,1,-48.9,-439,"[{'offset': 0, 'projected_percent': '-53.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-63.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-73.9', 'likelihood': -3}]",,False,0,4,0.0,0.0,0,Viktor,0.0,25,False,,,7.4,224117.jpg,0.0,False,Gyökeres,6.1,False,,a,1,3,0,12330,3554,280726,42597,0.0,0.0,Gyökeres,,206.0,2025-07-26,1998-06-04,False,p224117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,2.0,,[],,621,71,622,71,622,71,622,71,0.0,0.0,0.0,0.0,0.0,0.0,20,8,619,71,619,71,63,11,0.0,0.0,0.0,Arsenal,ARS
True,True,,,219847,0,0,0,0,73.7,44,"[{'offset': 0, 'projected_percent': '74.0', 'likelihood': 3}, {'offset': 1, 'projected_percent': '74.6', 'likelihood': 3}, {'offset': 2, 'projected_percent': '75.2', 'likelihood': 3}]",,False,0,4,3.0,3.0,0,Kai,3.0,26,False,,,7.5,219847.jpg,6.0,False,Havertz,7.4,False,,a,1,3,6,214701,27093,70619,31794,0.4,0.8,Havertz,,80.0,2023-06-28,1999-06-11,False,p219847,90,1,0,1,0,0,0,0,0,0,0,0,34,37.2,13.2,25.0,7.5,2,0,0,2,1,0.26,0.03,0.29,0.20,,,,,,,[],,35,5,98,9,38,10,38,7,0.26,0.0,0.03,0.29,0.2,0.0,16,6,115,14,49,4,53,7,1.0,1.0,2.0,Arsenal,ARS
True,True,,,205651,0,0,0,0,-103.2,-34,"[{'offset': 0, 'projected_percent': '-109.7', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-124.2', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-138.7', 'likelihood': -5}]",,False,0,4,0.0,0.0,0,Gabriel,0.0,27,False,,,6.0,205651.jpg,0.0,False,Fernando de Jesus,0.3,False,,a,1,3,0,3353,1439,10013,2835,0.0,0.0,G.Jesus,Gabriel Jesus,30.0,2022-07-04,1997-04-03,False,p205651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,600,63,604,65,596,65,604,65,0.0,0.0,0.0,0.0,0.0,0.0,68,16,606,69,606,69,291,50,0.0,0.0,0.0,Arsenal,ARS
True,True,,,199798,-1,1,-1,1,-0.3,-4,"[{'offset': 0, 'projected_percent': '-0.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.3', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Ezri,0.0,31,False,,,4.4,199798.jpg,0.0,False,Konsa Ngoyo,10.4,False,,a,1,3,0,97527,47706,290250,60663,0.0,0.0,Konsa,,241.0,2026-08-21,1997-10-23,False,p199798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,338,139,339,142,262,112,355,140,0.0,0.0,0.0,0.0,0.0,0.0,547,150,405,152,405,152,38,13,0.0,0.0,0.0,Arsenal,ARS
True,True,75.0,75.0,208706,0,0,-1,1,-38.3,-332,"[{'offset': 0, 'projected_percent': '-43.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-53.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-64.6', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Bruno,0.0,452,False,Thigh injury - 75% chance of playing,2026-08-20T17:00:08.846118Z,6.9,208706.jpg,0.0,False,Guimarães Rodriguez Moura,2.4,False,,d,1,3,0,1304,454,154710,28155,0.0,0.0,Bruno G.,Bruno Guimarães,30.0,2026-08-08,1997-11-16,False,p208706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,,,,4.0,,[],https://www.arsenal.com/news/arteta-issues-update-on-bruno-timber-and-saliba-aKfIr6V2lm7B?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_content=home&utm_term=live-bar,618,273,620,274,619,273,620,274,0.0,0.0,0.0,0.0,0.0,0.0,29,18,618,273,618,273,120,37,0.0,0.0,0.0,Arsenal,ARS
True,True,,,439509,0,0,0,0,93.9,-86,"[{'offset': 0, 'projected_percent': '93.4', 'likelihood': 3}, {'offset': 1, 'projected_percent': '92.2', 'likelihood': 3}, {'offset': 2, 'projected_percent': '91.1', 'likelihood': 3}]",,False,0,3,3.0,3.0,0,Christos,3.0,557,False,,,6.5,439509.jpg,6.0,False,Tzolis,25.6,False,,a,1,3,6,296423,59736,114720,59020,0.5,0.9,Tzolis,,83.0,2026-07-23,2002-01-30,False,p439509,75,0,1,1,0,0,0,0,0,0,0,0,30,17.0,39.8,30.0,8.7,2,3,1,6,1,0.19,0.14,0.33,0.06,3.0,,,,,,[],,102,35,16,14,29,15,24,15,0.23,0.0,0.17,0.4,0.07,0.0,39,26,114,54,47,24,11,5,1.2,1.2,7.2,Arsenal,ARS
