id,web_name,team_name,team_short_name,element_type,now_cost,form,points_per_game,total_points,selected_by_percent,minutes,goals_scored,assists,clean_sheets,bonus,status
460,Willock,Newcastle,NEW,3,5.0,4.5,4.5,9,0.3,104,1,0,1,0,a
553,Isidor,Sunderland,SUN,4,5.5,4.5,4.5,9,0.9,49,1,0,0,3,a
156,Neto,Chelsea,CHE,3,6.5,4.0,4.0,8,1.2,81,1,0,0,0,a
161,Lavia,Chelsea,CHE,3,5.0,4.0,4.0,8,0.1,131,1,0,0,0,a
569,Gonzalo,Fulham,FUL,4,6.0,4.0,4.0,8,4.4,180,1,0,0,0,a
290,Slater,Hull City,HUL,3,4.5,4.0,4.0,8,4.3,180,0,1,2,0,a
305,Davis,Ipswich Town,IPS,2,4.0,4.0,4.0,8,4.9,180,1,0,0,0,a
330,Bogle,Leeds,LEE,2,4.5,4.0,4.0,8,0.5,157,0,0,1,0,a
447,Botman,Newcastle,NEW,2,5.0,4.0,4.0,8,0.6,180,0,0,1,0,a
567,Horníček,Newcastle,NEW,1,5.0,4.0,4.0,8,0.9,180,0,0,1,0,a
469,N.Williams,Nott'm Forest,NFO,2,5.0,4.0,4.0,8,8.7,180,0,1,0,0,a
532,Ballard,Sunderland,SUN,2,5.0,4.0,4.0,8,4.6,180,0,0,1,0,a
534,Hume,Sunderland,SUN,2,4.5,4.0,4.0,8,6.0,169,0,0,1,0,a
551,Angulo,Sunderland,SUN,3,5.0,4.0,4.0,8,0.1,122,1,0,1,0,a
313,Clarke,Ipswich Town,IPS,3,5.5,3.5,7.0,7,0.3,19,1,0,0,1,a
130,Wieffer,Brighton,BHA,2,5.0,3.5,3.5,7,0.5,156,0,0,1,1,a
200,Lacroix,Chelsea,CHE,2,6.0,3.5,3.5,7,9.2,180,0,1,0,0,a
329,Rodon,Leeds,LEE,2,4.5,3.5,3.5,7,3.3,123,0,0,1,0,d
338,Ampadu,Leeds,LEE,3,5.5,3.5,3.5,7,1.3,180,0,0,1,0,a
397,Semenyo,Man City,MCI,3,8.5,3.5,3.5,7,22.1,180,0,1,0,0,a
529,Roefs,Sunderland,SUN,1,5.0,3.5,3.5,7,3.7,180,0,0,1,0,a
536,Reinildo,Sunderland,SUN,2,4.5,3.5,3.5,7,0.4,180,0,0,1,0,a
541,Meunier,Sunderland,SUN,2,4.5,3.5,3.5,7,0.3,180,0,0,1,0,a
1,Raya,Arsenal,ARS,1,6.0,3.0,6.0,6,38.0,90,0,0,1,0,a
11,Mosquera,Arsenal,ARS,2,5.5,3.0,6.0,6,5.4,90,0,0,1,0,a
26,Havertz,Arsenal,ARS,4,7.5,3.0,6.0,6,7.4,90,1,0,1,0,a
557,Tzolis,Arsenal,ARS,3,6.5,3.0,6.0,6,25.6,75,0,1,1,0,a
97,Jensen,Brentford,BRE,3,5.5,3.0,6.0,6,0.2,66,0,1,1,0,d
70,Kluivert,Bournemouth,BOU,3,6.0,3.0,3.0,6,1.2,154,0,0,2,0,a
71,Cook,Bournemouth,BOU,3,5.0,3.0,3.0,6,0.2,143,0,0,2,0,a
566,Silva,Bournemouth,BOU,2,5.0,3.0,3.0,6,0.4,180,0,0,0,0,a
109,Verbruggen,Brighton,BHA,1,4.5,3.0,3.0,6,21.5,180,0,0,1,0,a
138,Kostoulas,Brighton,BHA,4,5.5,3.0,3.0,6,0.3,105,0,1,0,0,a
504,Vuskovic,Brighton,BHA,2,5.0,3.0,3.0,6,2.5,180,0,0,1,0,a
210,Wharton,Crystal Palace,CRY,3,5.5,3.0,3.0,6,0.9,180,0,0,0,0,a
211,Yeremy,Crystal Palace,CRY,3,5.5,3.0,3.0,6,0.2,102,0,1,0,0,a
280,Coyle,Hull City,HUL,2,4.0,3.0,3.0,6,0.6,114,0,0,1,0,d
287,Millar,Hull City,HUL,3,5.0,3.0,3.0,6,0.1,50,1,0,0,0,a
295,McBurnie,Hull City,HUL,4,5.5,3.0,3.0,6,2.1,180,0,1,2,0,a
267,Lukić,Ipswich Town,IPS,3,5.0,3.0,3.0,6,0.1,162,0,1,0,0,a
309,Núñez,Ipswich Town,IPS,3,5.0,3.0,3.0,6,0.1,140,0,0,0,0,a
315,Fatawu,Ipswich Town,IPS,3,5.5,3.0,3.0,6,0.2,147,0,1,0,0,a
320,Akpom,Ipswich Town,IPS,4,5.0,3.0,3.0,6,0.6,69,1,0,0,0,a
366,Wirtz,Liverpool,LIV,3,7.5,3.0,3.0,6,10.6,152,0,1,0,0,a
371,Gravenberch,Liverpool,LIV,3,6.0,3.0,3.0,6,1.8,96,0,1,0,0,a
43,Tielemans,Man Utd,MUN,3,6.0,3.0,3.0,6,2.2,156,0,0,0,0,a
459,L.Miley,Newcastle,NEW,3,5.5,3.0,3.0,6,0.1,165,0,0,1,0,a
4,Gabriel,Arsenal,ARS,2,8.0,2.5,5.0,5,27.9,90,0,0,1,0,a
125,Georginio,Brighton,BHA,4,5.5,2.5,5.0,5,0.9,90,0,1,1,0,d
57,Petrović,Bournemouth,BOU,1,4.5,2.5,2.5,5,3.4,180,0,0,0,0,a
60,Hill,Bournemouth,BOU,2,5.5,2.5,2.5,5,0.9,180,0,0,0,0,a
61,Truffert,Bournemouth,BOU,2,5.5,2.5,2.5,5,4.1,180,0,0,0,2,a
114,Boscagli,Brighton,BHA,2,4.5,2.5,2.5,5,0.3,180,0,0,1,0,a
116,Dunk,Brighton,BHA,2,4.5,2.5,2.5,5,1.2,180,0,0,1,0,a
148,Hato,Chelsea,CHE,2,4.5,2.5,2.5,5,0.5,154,0,1,0,0,a
214,Kamada,Crystal Palace,CRY,3,5.0,2.5,2.5,5,0.3,180,0,0,0,0,a
242,George,Everton,EVE,3,5.5,2.5,2.5,5,0.3,144,0,0,1,0,a
246,Röhl,Everton,EVE,3,5.0,2.5,2.5,5,0.1,175,0,0,1,0,a
250,Leno,Fulham,FUL,1,4.5,2.5,2.5,5,3.0,180,0,0,0,0,a
264,Bobb,Fulham,FUL,3,5.5,2.5,2.5,5,0.3,133,0,0,1,0,a
481,Anderson,Man City,MCI,3,6.4,2.5,2.5,5,5.6,143,0,0,0,0,a
418,Maguire,Man Utd,MUN,2,5.0,2.5,2.5,5,16.0,180,0,1,0,0,a
432,Mainoo,Man Utd,MUN,3,5.5,2.5,2.5,5,1.0,102,0,0,0,0,a
453,Barnes,Newcastle,NEW,3,6.0,2.5,2.5,5,1.1,180,0,0,1,0,a
471,Milenković,Nott'm Forest,NFO,2,5.5,2.5,2.5,5,1.7,180,0,0,0,0,a
472,Murillo,Nott'm Forest,NFO,2,5.5,2.5,2.5,5,1.6,180,0,0,0,0,a
473,Aina,Nott'm Forest,NFO,2,4.5,2.5,2.5,5,3.4,158,0,0,1,0,a
486,McAtee,Nott'm Forest,NFO,3,5.5,2.5,2.5,5,0.1,163,0,0,1,0,a
558,Schlager,Nott'm Forest,NFO,3,5.0,2.5,2.5,5,0.1,106,0,0,0,0,a
502,Robertson,Spurs,TOT,2,4.5,2.5,2.5,5,3.6,157,0,0,0,0,a
542,E.Le Fée,Sunderland,SUN,3,5.9,2.5,2.5,5,7.5,168,0,0,1,0,a
543,Diarra,Sunderland,SUN,3,5.5,2.5,2.5,5,0.1,28,0,1,0,0,d
545,Sadiki,Sunderland,SUN,3,5.0,2.5,2.5,5,0.3,180,0,0,1,0,a
347,Nmecha,Leeds,LEE,4,5.5,2.0,4.0,4,0.5,21,0,1,0,0,a
463,Woltemade,Newcastle,NEW,4,6.0,2.0,4.0,4,1.4,19,0,1,0,0,a
465,Osula,Newcastle,NEW,4,6.0,2.0,4.0,4,0.7,55,0,1,0,0,i
67,Rayan,Bournemouth,BOU,3,6.5,2.0,2.0,4,2.6,178,0,0,0,0,a
95,O.Dango,Brentford,BRE,3,6.5,2.0,2.0,4,1.0,95,0,0,1,0,a
96,Damsgaard,Brentford,BRE,3,5.5,2.0,2.0,4,0.5,82,0,0,1,0,a
151,Acheampong,Chelsea,CHE,2,4.5,2.0,2.0,4,0.4,112,0,0,0,0,a
183,Rudoni,Coventry City,COV,3,5.0,2.0,2.0,4,0.1,90,0,0,1,0,a
184,Grimes,Coventry City,COV,3,5.0,2.0,2.0,4,0.2,180,0,0,0,0,a
575,Yirenkyi,Coventry City,COV,3,5.0,2.0,2.0,4,0.2,131,0,0,1,0,a
247,Hackney,Everton,EVE,3,5.5,2.0,2.0,4,0.2,106,0,0,1,0,a
261,Iwobi,Fulham,FUL,3,5.5,2.0,2.0,4,0.9,180,0,0,0,0,a
265,Berge,Fulham,FUL,3,5.0,2.0,2.0,4,0.4,154,0,0,0,0,a
259,Diop,Ipswich Town,IPS,2,4.0,2.0,2.0,4,16.4,180,0,0,0,0,a
304,O'Shea,Ipswich Town,IPS,2,4.0,2.0,2.0,4,3.4,180,0,0,0,0,a
562,Maeda,Ipswich Town,IPS,3,5.5,2.0,2.0,4,0.4,151,0,0,0,0,a
564,Scherpen,Ipswich Town,IPS,1,4.5,2.0,2.0,4,0.6,180,0,0,0,0,a
260,Wilson,Leeds,LEE,3,6.5,2.0,2.0,4,5.0,110,0,0,1,0,a
337,Aaronson,Leeds,LEE,3,5.5,2.0,2.0,4,0.8,126,0,0,1,0,a
362,Jacquet,Liverpool,LIV,2,5.0,2.0,2.0,4,2.5,145,0,0,0,0,a
387,O'Reilly,Man City,MCI,2,6.5,2.0,2.0,4,19.9,150,0,0,0,0,a
390,Rúben,Man City,MCI,2,5.5,2.0,2.0,4,1.8,180,0,0,0,0,a
393,Khusanov,Man City,MCI,2,5.5,2.0,2.0,4,1.7,178,0,0,0,0,a
455,Tonali,Spurs,TOT,3,5.5,2.0,2.0,4,3.4,164,0,0,0,0,a
514,Tel,Spurs,TOT,3,5.9,2.0,2.0,4,0.4,157,0,0,0,0,a
522,Gray,Spurs,TOT,3,5.0,2.0,2.0,4,0.2,152,0,0,0,0,a
552,Brobbey,Sunderland,SUN,4,6.0,2.0,2.0,4,11.4,129,0,0,1,0,a
7,Lewis-Skelly,Arsenal,ARS,3,5.5,1.5,3.0,3,0.7,90,0,0,1,0,a
13,Rice,Arsenal,ARS,3,7.5,1.5,3.0,3,16.0,67,0,0,1,0,a
255,J.Cuenca,Fulham,FUL,2,4.5,1.5,3.0,3,0.0,90,0,0,0,0,a
498,Senesi,Spurs,TOT,2,6.0,1.5,3.0,3,6.7,90,0,0,0,0,a
105,Anthony,Brentford,BRE,3,6.0,1.5,1.5,3,0.2,83,0,0,1,0,a
110,Rushworth,Coventry City,COV,1,4.5,1.5,1.5,3,1.1,180,0,0,0,0,a
175,van Ewijk,Coventry City,COV,2,4.0,1.5,1.5,3,12.5,180,0,0,0,0,a
176,Dasilva,Coventry City,COV,2,4.0,1.5,1.5,3,0.8,180,0,0,0,0,a
190,Tchaouna,Coventry City,COV,3,5.5,1.5,1.5,3,0.2,139,0,0,0,0,a
194,Thomas-Asante,Coventry City,COV,4,5.0,1.5,1.5,3,0.8,101,0,0,0,0,a
492,Awoniyi,Coventry City,COV,4,5.5,1.5,1.5,3,0.8,110,0,0,0,0,a
198,Henderson,Crystal Palace,CRY,1,5.0,1.5,1.5,3,1.8,180,0,0,0,0,a
202,Richards,Crystal Palace,CRY,2,5.0,1.5,1.5,3,0.7,180,0,0,0,0,a
222,Strand Larsen,Crystal Palace,CRY,4,6.0,1.5,1.5,3,0.5,89,0,0,0,0,a
224,Nketiah,Crystal Palace,CRY,4,5.5,1.5,1.5,3,0.5,122,0,0,0,0,a
241,McNeil,Crystal Palace,CRY,3,5.5,1.5,1.5,3,0.2,84,0,0,0,0,a
588,Khalaili,Crystal Palace,CRY,2,5.0,1.5,1.5,3,0.1,109,0,0,0,0,a
254,Robinson,Fulham,FUL,2,4.5,1.5,1.5,3,1.6,171,0,0,0,0,a
570,Palacios,Fulham,FUL,3,5.5,1.5,1.5,3,0.2,147,0,0,0,0,a
576,Stroud,Hull City,HUL,3,5.0,1.5,1.5,3,0.1,128,0,0,1,0,a
336,Okafor,Leeds,LEE,3,5.9,1.5,1.5,3,0.4,92,0,0,0,0,a
356,Virgil,Liverpool,LIV,2,6.5,1.5,1.5,3,18.8,180,0,0,0,0,a
369,Ngumoha,Liverpool,LIV,3,6.0,1.5,1.5,3,1.0,81,0,0,0,0,a
372,Mac Allister,Liverpool,LIV,3,5.5,1.5,1.5,3,1.5,103,0,0,0,0,a
384,Donnarumma,Man City,MCI,1,5.5,1.5,1.5,3,8.1,180,0,0,0,0,a
162,Andrey Santos,Man Utd,MUN,3,5.0,1.5,1.5,3,0.9,76,0,0,0,0,a
412,Lammens,Man Utd,MUN,1,5.0,1.5,1.5,3,14.8,180,0,0,0,0,a
417,Dalot,Man Utd,MUN,2,5.0,1.5,1.5,3,2.3,83,0,0,0,0,a
423,Shaw,Man Utd,MUN,2,4.5,1.5,1.5,3,18.2,162,0,0,0,0,a
429,Rashford,Man Utd,MUN,3,7.0,1.5,1.5,3,1.6,124,0,0,0,0,a
467,Sels,Nott'm Forest,NFO,1,5.0,1.5,1.5,3,1.5,180,0,0,0,0,a
491,Igor Jesus,Nott'm Forest,NFO,4,6.0,1.5,1.5,3,3.4,180,0,0,0,0,a
496,Kinsky,Spurs,TOT,1,4.5,1.5,1.5,3,21.4,180,0,0,0,0,a
516,Bentancur,Spurs,TOT,3,5.5,1.5,1.5,3,0.2,135,0,0,0,0,a
523,Moore,Spurs,TOT,3,5.0,1.5,1.5,3,0.2,89,0,0,0,0,a
525,Fernandes,Spurs,TOT,3,5.9,1.5,1.5,3,1.4,135,0,0,0,0,a
41,Buendía,Aston Villa,AVL,3,6.0,1.0,2.0,2,1.1,85,0,0,0,0,a
46,Barkley,Aston Villa,AVL,3,5.0,1.0,2.0,2,0.2,73,0,0,0,0,a
47,Kamara,Aston Villa,AVL,3,5.0,1.0,2.0,2,0.3,90,0,0,0,0,a
51,George Hemmings,Aston Villa,AVL,3,4.5,1.0,2.0,2,0.8,90,0,0,0,0,a
129,Ayari,Brighton,BHA,3,5.5,1.0,2.0,2,0.6,63,0,0,1,0,d
28,Martinez,Chelsea,CHE,1,5.0,1.0,2.0,2,4.3,90,0,0,0,0,a
140,Sánchez,Chelsea,CHE,1,5.0,1.0,2.0,2,1.9,90,0,0,0,0,a
104,Onyeka,Coventry City,COV,3,5.0,1.0,2.0,2,0.2,90,0,0,0,0,a
195,Simms,Coventry City,COV,4,5.0,1.0,2.0,2,1.0,69,0,0,0,0,a
223,Mateta,Crystal Palace,CRY,4,6.5,1.0,2.0,2,3.8,62,0,0,0,0,i
289,Crooks,Hull City,HUL,3,4.5,1.0,2.0,2,0.7,90,0,0,1,0,d
405,N.Gonzalez,Newcastle,NEW,3,5.5,1.0,2.0,2,0.2,70,0,0,1,0,a
488,I.Sangaré,Nott'm Forest,NFO,3,5.0,1.0,2.0,2,0.8,90,0,0,0,0,i
401,Marmoush,Spurs,TOT,4,7.0,1.0,2.0,2,1.7,90,0,0,0,0,a
527,Richarlison,Spurs,TOT,4,5.9,1.0,2.0,2,2.3,67,0,0,0,0,a
64,Smith,Bournemouth,BOU,2,4.5,1.0,1.0,2,0.1,180,0,0,0,0,a
73,Adams,Bournemouth,BOU,3,5.0,1.0,1.0,2,0.2,36,0,0,0,0,a
90,Hickey,Brentford,BRE,2,4.5,1.0,1.0,2,0.1,16,0,0,0,0,a
102,Yarmoliuk,Brentford,BRE,3,5.0,1.0,1.0,2,1.1,44,0,0,0,0,a
106,Thiago,Brentford,BRE,4,8.0,1.0,1.0,2,15.4,172,0,0,1,0,a
108,Wilson,Brentford,BRE,4,5.5,1.0,1.0,2,0.4,9,0,0,0,0,a
600,Osman,Brighton,BHA,3,5.0,1.0,1.0,2,0.0,28,0,0,0,0,a
144,Gusto,Chelsea,CHE,2,5.0,1.0,1.0,2,1.2,165,0,0,0,0,a
583,Chavarria,Chelsea,CHE,2,5.0,1.0,1.0,2,0.2,43,0,0,0,0,a
182,Amenda,Coventry City,COV,2,4.0,1.0,1.0,2,0.8,180,0,0,0,0,a
188,Torp,Coventry City,COV,3,5.5,1.0,1.0,2,0.2,47,0,0,0,0,a
584,Hamer,Coventry City,COV,3,5.5,1.0,1.0,2,0.1,27,0,0,0,0,a
42,Guessand,Crystal Palace,CRY,3,5.5,1.0,1.0,2,0.0,54,0,0,0,0,a
577,Tomiyasu,Crystal Palace,CRY,2,4.5,1.0,1.0,2,0.3,91,0,0,0,0,a
209,Johnson,Everton,EVE,3,6.0,1.0,1.0,2,0.1,34,0,0,0,0,a
239,Garner,Everton,EVE,3,6.0,1.0,1.0,2,0.1,72,0,0,0,0,a
248,Beto,Everton,EVE,4,5.4,1.0,1.0,2,2.1,31,0,0,0,0,a
257,Bassey,Fulham,FUL,2,4.5,1.0,1.0,2,0.8,180,0,0,0,0,a
263,Kevin,Fulham,FUL,3,5.5,1.0,1.0,2,0.1,24,0,0,0,0,a
269,Sessegnon,Fulham,FUL,2,4.5,1.0,1.0,2,0.4,39,0,0,0,0,a
580,Charles,Fulham,FUL,3,5.0,1.0,1.0,2,0.1,45,0,0,0,0,a
281,Drameh,Hull City,HUL,2,4.0,1.0,1.0,2,0.1,65,0,0,0,0,a
585,Herrington,Hull City,HUL,2,4.0,1.0,1.0,2,0.6,57,0,0,0,0,a
323,McAteer,Ipswich Town,IPS,3,4.5,1.0,1.0,2,1.3,31,0,0,0,0,a
592,Ouattara,Ipswich Town,IPS,2,4.0,1.0,1.0,2,1.0,27,0,0,0,0,a
350,A.Becker,Liverpool,LIV,1,5.5,1.0,1.0,2,3.8,180,0,0,0,0,a
406,Kovačić,Man City,MCI,3,5.5,1.0,1.0,2,0.1,42,0,0,0,0,a
422,Mazraoui,Man Utd,MUN,2,4.5,1.0,1.0,2,0.7,96,0,0,0,0,a
439,Šeško,Man Utd,MUN,4,7.0,1.0,1.0,2,1.8,33,0,0,0,0,a
462,Steur,Newcastle,NEW,3,5.0,1.0,1.0,2,0.1,74,0,0,0,0,a
474,Jair Cunha,Nott'm Forest,NFO,2,4.5,1.0,1.0,2,0.2,180,0,0,0,0,a
478,Netz,Nott'm Forest,NFO,2,4.5,1.0,1.0,2,0.0,20,0,0,0,0,a
112,Van Hecke,Spurs,TOT,2,5.0,1.0,1.0,2,8.7,180,0,0,0,0,a
506,Udogie,Spurs,TOT,2,4.5,1.0,1.0,2,0.5,26,0,0,0,0,a
526,Solanke,Spurs,TOT,4,6.0,1.0,1.0,2,1.2,37,0,0,0,0,a
548,Rigg,Sunderland,SUN,3,5.0,1.0,1.0,2,0.1,17,0,0,0,0,a
617,Cho,Hull City,HUL,3,5.0,1.0,1.0,1,0.0,7,0,0,0,0,a
619,Palacios,Ipswich Town,IPS,3,5.0,1.0,1.0,1,0.0,28,0,0,0,0,a
616,Bouaddi,Man City,MCI,3,5.5,1.0,1.0,1,0.1,8,0,0,0,0,a
621,McAidoo,Man City,MCI,3,4.5,1.0,1.0,1,0.0,8,0,0,0,0,a
622,Braithwaite,Man City,MCI,2,4.0,1.0,1.0,1,0.1,1,0,0,0,0,a
9,Hincapie,Arsenal,ARS,2,5.4,0.5,1.0,1,1.4,9,0,0,0,0,a
14,Eze,Arsenal,ARS,3,6.4,0.5,1.0,1,1.7,14,0,0,0,0,a
16,Madueke,Arsenal,ARS,3,6.4,0.5,1.0,1,0.3,22,0,0,0,0,a
17,Merino,Arsenal,ARS,3,5.9,0.5,1.0,1,0.6,14,0,0,0,0,a
19,Zubimendi,Arsenal,ARS,3,5.4,0.5,1.0,1,0.9,22,0,0,0,0,a
29,M.Bizot,Aston Villa,AVL,1,4.5,0.5,1.0,1,0.1,90,0,0,0,0,a
33,Mings,Aston Villa,AVL,2,4.5,0.5,1.0,1,0.4,16,0,0,0,0,a
35,Bogarde,Aston Villa,AVL,3,5.0,0.5,1.0,1,0.1,16,0,0,0,0,a
45,McGinn,Aston Villa,AVL,3,5.5,0.5,1.0,1,2.7,81,0,0,0,0,a
52,Alysson,Aston Villa,AVL,3,5.0,0.5,1.0,1,0.0,8,0,0,0,0,a
160,Garnacho,Aston Villa,AVL,3,5.9,0.5,1.0,1,0.5,4,0,0,0,0,a
596,Ruggeri,Aston Villa,AVL,2,4.5,0.5,1.0,1,0.1,8,0,0,0,0,a
72,Gannon-Doak,Bournemouth,BOU,3,5.0,0.5,1.0,1,0.1,1,0,0,0,0,a
74,Brooks,Bournemouth,BOU,3,5.0,0.5,1.0,1,0.1,9,0,0,0,0,a
75,Christie,Bournemouth,BOU,3,5.0,0.5,1.0,1,0.0,3,0,0,0,0,a
76,Tóth.A,Bournemouth,BOU,3,5.0,0.5,1.0,1,0.0,15,0,0,0,0,a
81,Rodríguez,Bournemouth,BOU,4,6.0,0.5,1.0,1,0.1,9,0,0,0,0,a
608,Jebbison,Bournemouth,BOU,4,5.0,0.5,1.0,1,0.1,15,0,0,0,0,a
89,Henry,Brentford,BRE,2,4.5,0.5,1.0,1,0.2,2,0,0,0,0,a
