id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,10
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,10
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,10
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,11
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,11
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,11
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,13
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,13
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,13
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,14
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,14
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,14
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,15
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,15
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,15
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,16
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,16
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,16
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,17
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,17
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,17
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,18
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,18
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,18
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,19
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,19
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,19
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,20
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,20
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,20
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,21
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,21
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,21
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,22
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,22
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,22
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,23
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,23
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,23
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,24
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,24
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,24
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,25
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,25
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,25
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,26
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,26
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,26
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,28
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,28
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,28
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,29
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,29
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,29
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,30
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,30
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,30
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,31
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,31
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,31
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,266
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,266
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,266
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,662
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,662
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,662
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,666
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,666
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,666
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,700
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,700
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,700
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,711
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,711
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,711
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,725
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,725
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,725
360,2562254,19,,1,,36,False,0,False,2026-05-10T15:30:00Z,Gameweek 36,False,3,759
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,True,1,759
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,759
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,32
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,32
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,32
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,33
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,33
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,33
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,34
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,34
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,34
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,35
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,35
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,35
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,36
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,36
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,36
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,37
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,37
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,37
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,38
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,38
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,38
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,39
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,39
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,39
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,40
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,40
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,40
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,41
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,41
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,41
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,42
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,42
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,42
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,43
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,43
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,43
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,44
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,44
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,44
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,45
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,45
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,45
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,46
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,46
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,46
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,47
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,47
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,47
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,48
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,48
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,48
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,49
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,49
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,49
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,50
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,50
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,50
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,51
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,51
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,51
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,53
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,53
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,53
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,54
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,54
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,54
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,55
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,55
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,55
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,56
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,56
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,56
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,57
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,57
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,57
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,58
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,58
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,58
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,59
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,59
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,59
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,60
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,60
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,60
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,61
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,61
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,61
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,62
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,62
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,62
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,63
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,63
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,63
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,64
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,64
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,64
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,65
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,65
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,65
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,389
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,389
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,389
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,456
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,456
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,456
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,688
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,688
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,688
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,699
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,699
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,699
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,701
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,701
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,701
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,702
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,702
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,702
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,703
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,703
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,703
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,710
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,710
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,710
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,719
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,719
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,719
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,754
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,754
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,754
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,757
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,757
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,757
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,768
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,768
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,768
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,781
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,781
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,781
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,792
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,792
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,792
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,False,2,808
362,2562257,2,,12,,37,False,0,False,2026-05-17T11:30:00Z,Gameweek 37,True,3,808
376,2562270,13,,2,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,5,808
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,183
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,183
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,183
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,184
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,184
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,184
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,185
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,185
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,185
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,186
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,186
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,186
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,187
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,187
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,187
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,188
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,188
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,188
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,189
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,189
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,189
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,190
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,190
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,190
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,191
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,191
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,191
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,192
361,2562256,1,,3,,37,False,0,False,2026-05-18T19:00:00Z,Gameweek 37,False,5,192
372,2562266,3,,20,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,1,192
352,2562246,3,,2,,36,False,0,False,2026-05-10T13:00:00Z,Gameweek 36,True,3,193
