id,web_name,team_name,team_short_name,element_type,now_cost,form,points_per_game,total_points,selected_by_percent,minutes,goals_scored,assists,clean_sheets,bonus,status
686,Ngumoha,Liverpool,LIV,3,4.3,3.8,2.3,39,1.2,385,2,1,2,4,a
736,Donnarumma,Man City,MCI,1,5.6,3.7,3.9,126,9.3,2880,0,0,14,3,a
382,Wirtz,Liverpool,LIV,3,8.3,3.6,4.0,123,8.9,2333,5,4,10,17,a
106,Collins,Brentford,BRE,2,4.9,3.6,3.7,123,2.5,2791,1,2,9,7,a
505,Milenković,Nott'm Forest,NFO,2,5.1,3.6,3.2,114,3.3,3195,0,1,9,2,a
160,Minteh,Brighton,BHA,3,5.5,3.6,3.5,113,2.5,2254,3,8,10,9,a
386,Mac Allister,Liverpool,LIV,3,6.2,3.6,2.9,103,1.8,2474,2,5,7,9,a
487,Barnes,Newcastle,NEW,3,6.1,3.6,2.9,101,1.0,1832,7,0,5,10,a
318,Bassey,Fulham,FUL,2,4.4,3.6,3.4,95,0.6,2352,1,1,6,9,a
342,Bogle,Leeds,LEE,2,4.4,3.6,2.8,94,0.7,2718,1,5,6,1,a
215,Flemming,Burnley,BUR,4,5.3,3.6,3.3,89,0.3,1589,10,0,3,8,a
475,Botman,Newcastle,NEW,2,4.9,3.6,3.6,83,0.4,1654,1,1,5,7,a
442,Maguire,Man Utd,MUN,2,4.4,3.6,3.9,81,1.4,1469,1,2,6,5,a
143,Boscagli,Brighton,BHA,2,4.2,3.6,3.2,39,0.2,799,0,1,3,4,a
257,Lacroix,Crystal Palace,CRY,2,5.2,3.5,4.5,149,8.2,2935,1,2,11,11,a
283,Mateta,Crystal Palace,CRY,4,7.6,3.5,3.7,106,9.2,2109,11,0,8,12,a
450,Cunha,Man Utd,MUN,3,8.1,3.4,4.2,134,8.2,2414,9,4,8,12,a
374,Konaté,Liverpool,LIV,2,5.5,3.4,3.8,128,3.9,2912,1,0,10,8,a
178,Welbeck,Brighton,BHA,4,6.4,3.4,3.5,123,9.6,2127,13,1,9,18,a
681,Šeško,Man Utd,MUN,4,7.3,3.4,3.7,111,5.6,1630,11,2,2,19,d
97,Evanilson,Bournemouth,BOU,4,6.7,3.4,3.3,111,2.5,2581,6,7,10,6,a
796,Gallagher,Spurs,TOT,3,5.0,3.4,2.8,37,0.2,922,1,1,1,3,a
21,Rice,Arsenal,ARS,3,7.2,3.2,5.1,179,24.1,3003,4,9,17,23,a
390,Gravenberch,Liverpool,LIV,3,5.4,3.2,4.1,140,3.7,2844,5,5,9,17,a
256,Muñoz,Crystal Palace,CRY,2,5.9,3.2,4.9,128,10.1,2184,4,3,10,9,a
691,Calvert-Lewin,Leeds,LEE,4,5.8,3.2,3.9,126,12.8,2473,12,2,7,17,a
84,Tavernier,Bournemouth,BOU,3,5.4,3.2,3.9,125,4.9,2552,6,4,11,11,a
708,M.Fernandes,West Ham,WHU,3,5.5,3.2,3.6,122,0.4,2837,3,3,7,6,a
354,Ampadu,Leeds,LEE,3,4.9,3.2,3.7,118,0.6,2849,1,3,7,8,a
67,Petrović,Bournemouth,BOU,1,4.6,3.2,3.3,118,5.1,3240,0,0,11,5,a
20,Trossard,Arsenal,ARS,3,6.5,3.2,3.8,115,0.9,1907,6,6,10,10,a
606,Mavropanos,West Ham,WHU,2,4.5,3.2,3.8,111,1.9,2352,3,0,5,5,a
129,Yarmoliuk,Brentford,BRE,3,5.0,3.2,2.7,96,0.1,2564,1,2,8,0,a
310,Barry,Everton,EVE,4,5.7,3.2,2.6,92,0.8,1798,8,0,7,9,a
552,Sadiki,Sunderland,SUN,3,4.9,3.2,2.5,77,0.1,2725,0,2,9,0,a
372,Robertson,Liverpool,LIV,2,5.7,3.2,2.3,53,1.1,1083,1,0,4,4,a
319,Castagne,Fulham,FUL,2,4.3,3.2,1.7,48,0.1,1658,0,1,2,1,a
303,Garner,Everton,EVE,3,5.2,3.0,4.3,154,3.8,3233,2,7,11,13,a
120,Schade,Brentford,BRE,3,6.8,3.0,3.5,117,1.4,2627,7,5,11,5,a
266,Eze,Arsenal,ARS,3,7.3,3.0,3.5,109,8.8,1798,7,3,10,8,a
597,Richarlison,Spurs,TOT,4,6.4,3.0,3.7,108,6.2,1702,10,4,6,16,a
113,Van den Berg,Brentford,BRE,2,4.4,3.0,3.5,105,1.1,2663,0,2,8,3,a
146,Dunk,Brighton,BHA,2,4.5,3.0,3.1,97,0.9,2657,1,1,7,5,a
328,Sessegnon,Fulham,FUL,3,5.4,3.0,3.5,95,0.1,1816,3,3,6,8,d
158,Georginio,Brighton,BHA,3,5.6,3.0,2.8,85,0.4,1735,3,5,7,2,a
717,Xavi,Spurs,TOT,3,6.4,3.0,2.9,80,1.2,1747,2,5,4,7,i
489,J.Murphy,Newcastle,NEW,3,5.9,3.0,2.6,80,0.6,1546,3,2,8,5,a
388,C.Jones,Liverpool,LIV,3,5.4,3.0,2.2,69,0.1,1743,0,3,3,3,a
723,Canvot,Crystal Palace,CRY,2,4.5,3.0,3.7,66,0.6,1151,0,0,5,9,a
679,Hermansen,West Ham,WHU,1,4.2,3.0,4.0,64,0.8,1440,0,0,6,8,a
55,Barkley,Aston Villa,AVL,3,4.8,3.0,2.6,50,0.1,714,3,1,1,5,a
11,White,Arsenal,ARS,2,5.1,3.0,3.8,45,0.6,699,0,1,5,3,d
637,Toti,Wolves,WOL,2,4.2,3.0,2.2,40,0.1,1399,0,0,1,0,a
488,Bruno G.,Newcastle,NEW,3,6.8,2.8,5.5,148,5.1,2301,9,7,6,21,a
16,Saka,Arsenal,ARS,3,10.0,2.8,4.9,147,11.3,2128,7,9,11,16,a
237,Enzo,Chelsea,CHE,3,6.4,2.8,4.2,143,10.6,2934,9,4,8,16,a
258,Mitchell,Crystal Palace,CRY,2,5.0,2.8,3.7,131,2.4,3028,1,3,12,8,a
646,J.Gomes,Wolves,WOL,3,5.3,2.8,3.1,105,0.3,2739,1,2,4,6,a
191,Estève,Burnley,BUR,2,3.9,2.8,2.5,83,6.8,2852,0,0,3,0,a
497,L.Miley,Newcastle,NEW,3,4.4,2.8,3.1,72,1.8,1493,1,4,2,5,i
341,Darlow,Leeds,LEE,1,4.0,2.8,2.9,56,6.7,1710,0,0,4,0,a
447,Heaven,Man Utd,MUN,2,3.7,2.8,2.5,42,2.6,920,0,1,2,3,a
10,Lewis-Skelly,Arsenal,ARS,2,5.0,2.8,1.4,26,1.5,590,0,0,2,0,a
416,Bernardo,Man City,MCI,3,6.2,2.7,2.8,97,0.7,2678,2,4,12,4,a
26,Zubimendi,Arsenal,ARS,3,5.0,2.6,3.6,130,2.9,2900,5,1,16,9,a
350,Aaronson,Leeds,LEE,3,5.4,2.6,3.6,122,1.0,2238,4,8,9,5,a
83,O.Dango,Brentford,BRE,3,5.7,2.6,4.0,119,1.7,2091,5,8,6,13,a
32,Martinez,Aston Villa,AVL,1,5.1,2.6,3.8,118,4.7,2745,0,1,7,11,a
293,O'Brien,Everton,EVE,2,4.9,2.6,3.3,115,0.7,2970,1,3,10,2,a
673,J.Palhinha,Spurs,TOT,3,5.5,2.6,3.6,107,0.8,1944,4,3,4,14,a
343,Struijk,Leeds,LEE,2,4.3,2.6,3.3,106,2.6,2790,0,1,7,4,d
532,Hume,Sunderland,SUN,2,4.5,2.6,2.8,101,0.3,2883,1,1,9,6,a
54,McGinn,Aston Villa,AVL,3,5.3,2.6,3.4,96,0.7,2043,4,4,8,6,a
476,Burn,Newcastle,NEW,2,5.0,2.6,3.4,91,3.5,2097,1,3,6,5,a
507,Aina,Nott'm Forest,NFO,2,4.7,2.6,3.7,67,2.2,1587,0,2,6,5,d
358,Tanaka,Leeds,LEE,3,4.8,2.6,2.3,57,0.2,1081,2,1,3,3,a
210,Tchaouna,Burnley,BUR,3,4.8,2.6,1.9,52,0.0,1104,2,1,2,0,a
614,Ward-Prowse,Burnley,BUR,3,5.6,2.6,2.4,38,0.2,1065,0,1,2,0,a
267,Sarr,Crystal Palace,CRY,3,6.4,2.5,4.3,108,7.0,2008,8,2,9,9,a
603,Diouf,West Ham,WHU,2,4.1,2.5,3.3,98,2.3,2526,0,6,8,3,a
249,João Pedro,Chelsea,CHE,4,7.5,2.4,5.2,176,38.4,2568,15,9,10,30,a
299,Ndiaye,Everton,EVE,3,6.2,2.4,4.1,124,4.4,2601,6,3,8,7,a
440,Dalot,Man Utd,MUN,2,4.5,2.4,3.3,110,4.1,2519,1,6,7,9,a
166,Ayari,Brighton,BHA,3,4.8,2.4,3.5,97,0.4,1913,3,4,6,7,a
73,Smith,Bournemouth,BOU,2,4.4,2.4,2.5,50,0.2,895,0,2,5,4,a
499,Isak,Liverpool,LIV,4,10.3,2.4,2.9,41,3.9,694,3,1,1,4,a
525,Wood,Nott'm Forest,NFO,4,7.1,2.4,2.8,37,4.7,766,3,0,2,4,a
367,Mamardashvili,Liverpool,LIV,1,4.1,2.4,3.7,33,0.6,777,0,0,2,2,a
30,Havertz,Arsenal,ARS,4,7.3,2.4,2.4,24,0.6,460,1,2,3,0,a
329,Wilson,Fulham,FUL,3,5.9,2.2,4.8,163,18.8,2645,10,8,9,21,a
253,Henderson,Crystal Palace,CRY,1,5.1,2.2,3.8,128,9.6,3060,0,0,11,7,a
261,Richards,Crystal Palace,CRY,2,4.4,2.2,4.1,127,2.7,2706,1,0,11,5,a
50,Buendía,Aston Villa,AVL,3,5.3,2.2,2.8,94,0.4,1579,6,2,3,8,a
693,Hutchinson,Nott'm Forest,NFO,3,5.4,2.2,2.6,75,0.1,1530,1,6,6,3,a
370,Frimpong,Liverpool,LIV,2,5.7,2.2,3.1,62,5.0,1016,0,5,5,1,a
157,Mitoma,Brighton,BHA,3,6.1,2.2,2.5,62,2.3,1714,3,1,5,2,d
332,Lukić,Fulham,FUL,3,4.9,2.2,2.5,62,0.1,1640,1,4,6,3,a
167,Baleba,Brighton,BHA,3,4.5,2.2,1.8,52,1.5,1534,0,0,6,0,a
570,Danso,Spurs,TOT,2,4.2,2.2,2.3,49,0.2,1219,0,0,3,1,a
659,Walker-Peters,West Ham,WHU,2,4.2,2.2,2.1,47,0.3,1288,1,0,3,0,a
635,R.Gomes,Wolves,WOL,2,4.4,2.2,2.2,44,0.1,789,3,0,1,0,a
734,Bakwa,Nott'm Forest,NFO,3,5.9,2.2,1.9,25,0.0,529,0,2,2,1,a
567,Kinsky,Spurs,TOT,1,3.9,2.2,2.8,11,1.8,360,0,0,1,0,a
82,Semenyo,Man City,MCI,3,8.1,2.0,5.5,186,47.9,2998,15,6,11,17,a
660,Stach,Leeds,LEE,3,4.8,2.0,4.9,132,2.0,2206,5,6,6,14,a
119,Mbeumo,Man Utd,MUN,3,8.3,2.0,4.3,132,15.2,2459,9,3,7,15,a
36,Cash,Aston Villa,AVL,2,4.7,2.0,3.5,116,8.1,2881,3,3,8,7,a
575,Van de Ven,Spurs,TOT,2,4.4,2.0,3.4,108,17.6,2771,4,1,8,10,a
241,Caicedo,Chelsea,CHE,3,5.7,2.0,3.4,106,7.2,2622,3,1,6,10,a
643,André,Wolves,WOL,3,5.2,2.0,2.7,89,0.1,2580,1,0,2,4,a
725,Hincapie,Arsenal,ARS,2,5.1,2.0,3.7,84,0.9,1679,1,2,5,7,a
633,H.Bueno,Wolves,WOL,2,4.3,2.0,2.5,81,0.2,2338,1,3,4,4,a
722,Florentino,Burnley,BUR,3,5.0,2.0,2.6,76,0.0,1933,0,2,2,0,a
325,Smith Rowe,Fulham,FUL,3,5.6,2.0,2.1,75,0.5,1760,3,1,5,1,a
585,Bentancur,Spurs,TOT,3,5.2,2.0,3.2,74,0.2,1629,1,1,7,3,a
713,A.Jimenez,Bournemouth,BOU,2,4.5,2.0,2.4,74,0.2,2315,1,2,6,2,n
85,Adams,Bournemouth,BOU,3,4.9,2.0,3.0,70,0.3,1589,2,2,7,3,a
573,Spence,Spurs,TOT,2,4.1,2.0,2.6,70,0.9,1933,0,0,8,3,a
230,Fofana,Chelsea,CHE,2,4.4,2.0,2.8,65,0.4,1577,0,2,4,3,a
192,Hartman,Burnley,BUR,2,4.0,2.0,3.0,63,0.6,1825,0,6,3,0,a
48,Tielemans,Aston Villa,AVL,3,5.9,2.0,2.7,63,0.7,1751,0,4,4,3,a
544,Diarra,Sunderland,SUN,3,5.3,2.0,3.4,61,0.1,1361,2,5,5,3,a
86,Brooks,Bournemouth,BOU,3,5.0,2.0,1.9,58,0.2,1182,1,3,5,4,a
493,Longstaff,Leeds,LEE,3,4.8,2.0,2.6,54,0.2,972,2,2,1,5,a
52,J.Ramsey,Newcastle,NEW,3,5.3,2.0,1.9,49,0.2,1261,2,2,1,1,a
551,Rigg,Sunderland,SUN,3,4.7,2.0,1.9,31,0.1,744,1,0,3,1,a
817,Armstrong,Wolves,WOL,4,5.2,2.0,2.5,30,0.1,997,1,2,3,0,a
684,Thiaw,Newcastle,NEW,2,4.9,1.8,3.7,123,4.8,2783,4,0,5,12,a
615,Summerville,West Ham,WHU,3,5.4,1.8,3.5,102,1.3,2290,5,3,7,10,a
676,Ugochukwu,Burnley,BUR,3,5.0,1.8,2.8,93,0.1,2186,3,3,3,5,a
521,Sangaré,Nott'm Forest,NFO,3,4.9,1.8,3.2,84,0.1,1989,2,2,8,2,d
302,Gana,Everton,EVE,3,5.4,1.8,3.3,83,0.1,2094,2,3,5,4,d
491,Tonali,Newcastle,NEW,3,5.3,1.8,2.4,80,1.1,2482,0,2,7,2,a
671,Wilson,West Ham,WHU,4,5.8,1.8,2.4,73,0.5,1099,6,2,1,7,a
17,Ødegaard,Arsenal,ARS,3,7.8,1.8,3.1,71,1.6,1273,1,7,5,5,a
347,Gudmundsson,Leeds,LEE,2,3.8,1.8,2.1,68,2.7,2637,0,0,5,8,d
727,Chukwueze,Fulham,FUL,3,5.3,1.8,2.8,61,0.1,1056,3,4,2,1,a
749,Mané,Wolves,WOL,4,4.2,1.8,2.4,61,1.2,1607,2,2,5,6,a
522,Yates,Nott'm Forest,NFO,3,4.7,1.8,1.4,29,0.1,577,0,2,0,0,a
785,Pablo,West Ham,WHU,4,5.4,1.8,2.0,24,0.0,747,0,1,3,0,a
235,Palmer,Chelsea,CHE,3,10.3,1.6,4.3,104,12.9,1776,9,2,3,9,a
224,Cucurella,Chelsea,CHE,2,6.1,1.6,3.2,102,14.5,2526,1,4,9,5,a
470,Dúbravka,Burnley,BUR,1,4.0,1.6,2.7,96,26.5,3150,0,0,4,7,a
37,Digne,Aston Villa,AVL,2,4.5,1.6,3.1,93,1.6,1752,0,6,7,5,a
292,Mykolenko,Everton,EVE,2,4.9,1.6,3.0,92,0.6,2779,0,1,9,2,a
469,Pope,Newcastle,NEW,1,5.0,1.6,3.6,90,4.2,2236,0,1,7,3,a
452,Amad,Man Utd,MUN,3,6.2,1.6,2.7,82,1.3,2159,2,4,5,6,a
730,Brobbey,Sunderland,SUN,4,5.3,1.6,2.8,80,1.0,1784,6,1,6,11,a
560,Isidor,Sunderland,SUN,4,5.0,1.6,2.3,68,1.3,1106,5,1,4,7,a
584,Tel,Spurs,TOT,3,6.2,1.6,2.3,64,0.2,1088,3,2,2,5,a
190,Ekdal,Burnley,BUR,2,3.8,1.6,2.7,52,0.7,1539,0,0,2,2,a
586,Bergvall,Spurs,TOT,3,5.2,1.6,2.2,48,0.2,946,1,3,3,0,a
39,Maatsen,Aston Villa,AVL,2,4.2,1.6,1.7,48,0.6,1495,0,1,2,0,a
808,Abraham,Aston Villa,AVL,4,5.8,1.6,1.9,23,0.2,278,2,0,0,2,a
272,Lerma,Crystal Palace,CRY,3,4.9,1.5,2.2,63,0.1,1526,0,5,7,3,a
271,Kamada,Crystal Palace,CRY,3,5.0,1.5,2.5,62,0.1,1749,0,2,6,0,a
580,Johnson,Crystal Palace,CRY,3,6.5,1.5,1.9,62,2.4,1591,2,1,6,2,a
402,Aït-Nouri,Man City,MCI,2,5.7,1.5,3.5,53,4.1,868,0,2,4,9,a
629,Bentley,Wolves,WOL,1,3.9,1.5,2.0,6,0.5,270,0,0,0,0,a
220,Sánchez,Chelsea,CHE,1,4.8,1.4,3.3,109,10.6,2860,0,1,9,7,d
7,Calafiori,Arsenal,ARS,2,5.6,1.4,4.2,100,6.0,1581,1,2,12,4,d
516,Hudson-Odoi,Nott'm Forest,NFO,3,5.7,1.4,2.9,88,0.6,1838,3,4,6,8,i
330,Berge,Fulham,FUL,3,4.9,1.4,2.6,87,0.1,2769,0,3,7,3,a
553,Talbi,Sunderland,SUN,3,4.9,1.4,3.0,82,0.2,1523,4,2,7,6,a
490,Joelinton,Newcastle,NEW,3,5.9,1.4,2.7,73,0.3,1950,2,1,5,2,a
18,Madueke,Arsenal,ARS,3,6.8,1.4,2.4,61,0.8,1122,2,1,7,6,a
316,Robinson,Fulham,FUL,2,4.9,1.4,2.4,47,0.8,1307,0,0,3,4,a
519,Dominguez,Nott'm Forest,NFO,3,5.0,1.4,1.8,45,0.0,1074,1,1,3,3,a
511,Morato,Nott'm Forest,NFO,2,4.3,1.4,2.2,42,0.1,1160,0,0,2,1,a
290,Branthwaite,Everton,EVE,2,5.3,1.4,3.2,32,0.3,678,1,1,1,0,i
338,Muniz,Fulham,FUL,4,5.3,1.4,1.7,32,0.7,850,1,1,2,3,a
351,Gnonto,Leeds,LEE,3,5.1,1.4,1.4,29,0.1,443,0,3,1,0,a
728,Röhl,Everton,EVE,3,5.0,1.4,1.8,25,0.0,527,0,1,2,0,a
814,Netz,Nott'm Forest,NFO,2,4.5,1.4,1.8,9,0.0,243,0,0,0,0,a
273,Wharton,Crystal Palace,CRY,3,5.0,1.3,3.2,99,0.8,2416,0,6,8,6,a
654,Strand Larsen,Crystal Palace,CRY,4,5.9,1.3,2.1,70,1.6,2135,4,1,5,3,a
287,Pickford,Everton,EVE,1,5.6,1.2,3.7,132,12.9,3240,0,0,11,11,a
236,Neto,Chelsea,CHE,3,7.0,1.2,3.6,114,4.0,2477,5,5,11,8,d
337,Raúl,Fulham,FUL,4,6.0,1.2,3.2,110,1.9,2142,9,5,9,7,a
228,Gusto,Chelsea,CHE,2,4.8,1.2,2.9,97,1.8,2171,2,3,7,7,a
169,Gomez,Brighton,BHA,3,4.9,1.2,3.2,95,0.4,2034,5,1,8,9,d
304,Iroegbunam,Everton,EVE,3,4.8,1.2,2.3,63,0.0,1322,0,3,8,1,a
207,Hannibal,Burnley,BUR,3,4.7,1.2,2.3,58,0.1,1085,1,5,2,5,a
634,Mosquera,Wolves,WOL,2,4.3,1.2,2.2,56,0.1,1957,0,0,4,3,a
300,McNeil,Everton,EVE,3,5.5,1.2,2.5,52,0.1,1159,0,3,6,1,a
724,Geertruida,Sunderland,SUN,2,4.5,1.2,2.0,52,0.1,1501,0,0,3,0,a
791,Taty,West Ham,WHU,4,5.5,1.2,2.9,47,0.2,1233,4,1,8,3,a
331,Cairney,Fulham,FUL,3,4.8,1.2,1.5,35,0.0,726,1,0,2,1,a
405,Aké,Man City,MCI,2,5.2,1.2,2.1,34,0.6,578,0,0,3,1,a
135,Wissa,Newcastle,NEW,4,7.3,1.2,1.5,26,0.6,488,1,1,1,0,a
574,Udogie,Spurs,TOT,2,4.3,1.2,1.2,20,0.3,1094,0,1,0,0,a
672,Hato,Chelsea,CHE,2,4.6,1.2,0.9,18,0.2,998,0,0,0,0,a
539,O'Nien,Sunderland,SUN,2,4.0,1.2,1.6,16,0.1,408,0,0,2,0,a
426,McAtee,Nott'm Forest,NFO,3,5.0,1.2,1.2,15,0.1,270,0,1,0,0,a
640,Pedro Lima,Wolves,WOL,2,4.0,1.2,1.1,8,0.4,244,0,0,0,0,a
369,Woodman,Liverpool,LIV,1,3.9,1.2,2.0,6,0.4,212,0,0,0,0,a
295,Keane,Everton,EVE,2,4.5,1.0,4.0,123,2.6,2408,3,0,7,8,a
714,Woltemade,Newcastle,NEW,4,6.7,1.0,3.2,98,6.4,1745,7,4,8,10,a
371,Kerkez,Liverpool,LIV,2,5.6,1.0,2.6,84,2.9,2154,2,1,6,4,a
473,Hall,Newcastle,NEW,2,5.3,1.0,2.8,77,3.3,1996,1,2,4,4,a
720,Tolu,Wolves,WOL,4,5.2,1.0,2.1,64,0.1,1360,3,2,3,4,a
444,Yoro,Man Utd,MUN,2,4.1,1.0,1.8,55,1.2,1714,0,1,2,1,a
209,Laurent,Burnley,BUR,3,4.8,1.0,1.7,55,0.0,1733,1,0,2,1,a
455,Mount,Man Utd,MUN,3,5.9,1.0,2.5,52,0.3,928,3,0,4,3,a
206,Edwards,Burnley,BUR,3,4.7,1.0,2.3,50,0.1,1043,1,3,1,2,a
87,Christie,Bournemouth,BOU,3,4.9,1.0,1.8,47,0.1,978,2,1,3,2,s
